session,gross_return,transaction_cost,borrow_cost,net_return,gross,net,turnover,long_pnl,short_pnl,cost_drag,segment
2022-02-23,0.00045551367686136465,0.0,1.4136465319410985e-05,0.00044137721154195367,0.3444733035557783,0.000485980783444296,0.0,-0.00248518588421081,0.0029406995610721754,1.4136465319410985e-05,train
2022-02-24,0.0012401983146588427,0.0,1.3888633859139359e-05,0.0012263096807997034,0.3388978363284991,0.0009410790894413198,0.0,0.00313535611883905,-0.0018951578041802072,1.3888633859139359e-05,train
2022-02-25,-3.278969373199516e-05,8.778803624125328e-05,1.3493994712313023e-05,-0.00013407172468556146,0.3283538713329497,-5.516420653606247e-16,0.25000000999999916,0.004162745689588248,-0.004195535383320244,0.0001012820309535663,train
2022-02-28,-0.0007243850010187441,0.0,4.152206664599618e-05,-0.0007659070676647404,0.3367573020381429,-3.2794090492813815e-05,0.0,-0.001021688469173534,0.00029730346815479017,4.152206664599618e-05,train
2022-03-01,-0.0011449179627327252,0.0,1.3826843057327653e-05,-0.001158744805790053,0.3356954215967983,-0.0007577594648412768,0.0,-0.003573351505105764,0.0024284335423730395,1.3826843057327653e-05,train
2022-03-02,0.0022005416704200826,8.778352530302915e-05,1.64902310906299e-05,0.0020962679140264237,0.40126228987199436,6.591949208711867e-17,0.25000000999999994,0.0058525711043634476,-0.0036520294339433654,0.00010427375639365905,train
2022-03-03,-0.0012425270644569415,0.0,1.675527434941039e-05,-0.001259282338806352,0.40990761423087385,0.0021959383952210518,0.0,-0.0016871350178173472,0.0004446079533604051,1.675527434941039e-05,train
2022-03-04,-0.0039001273185881847,0.0,1.673981137878036e-05,-0.003916867129966965,0.40829002367562167,0.0009546134586329649,0.0,-0.003639555812442681,-0.0002605715061455018,1.673981137878036e-05,train
2022-03-07,-0.003825682665492937,8.777220914781087e-05,5.540502679991592e-05,-0.003968859901440664,0.44939632848820743,4.896257010944538e-16,0.25000000999999994,-0.010050520985983585,0.006224838320490646,0.0001431772359477268,train
2022-03-08,0.005503016170310791,0.0,1.8028263371336107e-05,0.005484987906939455,0.434846815270128,-0.003840926765717279,0.0,0.001437081649039993,0.004065934521270799,1.8028263371336107e-05,train
2022-03-09,0.001650823464024803,0.0,1.7597554598164903e-05,0.001633225909426638,0.42986018448432584,0.0016530225956465003,0.0,0.006013604025496685,-0.004362780561471882,1.7597554598164903e-05,train
2022-03-10,-0.0005019367274278672,8.780406482881002e-05,1.4951916249758727e-05,-0.0006046927085064359,0.3638299620774622,-1.4094628242311558e-16,0.2500000099999993,-0.0008391479747217221,0.0003372112472938549,0.00010275598107856874,train
2022-03-11,0.0005238094740557108,0.0,1.4933230272290565e-05,0.0005088762437834202,0.36287302953051737,-0.0005022404285530602,0.0,-0.0023237145675017853,0.0028475240415574985,1.4933230272290565e-05,train
2022-03-14,0.0005914415036492591,0.0,4.4075132813115e-05,0.0005473663708361441,0.3575198575592653,2.155807511036354e-05,0.0,-0.0011087427446597343,0.001700184248308993,4.4075132813115e-05,train
2022-03-15,-0.00015994726734707115,8.780931462859972e-05,1.3317725437946523e-05,-0.0002610743074136174,0.3240646523233651,-2.918672248330978e-16,0.2500000099999997,0.0030623460908986476,-0.003222293358245719,0.00010112704006654624,train
2022-03-16,0.001802751198007212,0.0,1.3586118453857156e-05,0.001789165079553355,0.33043556000748325,-0.00015998903637422712,0.0,0.005124498750111522,-0.0033217475521043122,1.3586118453857156e-05,train
2022-03-17,-0.001101308647884738,0.0,1.3834386798847924e-05,-0.001115143034683586,0.3382765736768455,0.001639828238212706,0.0,0.001860185169467965,-0.002961493817352704,1.3834386798847924e-05,train
2022-03-18,-0.0013060454112300375,8.782005016909912e-05,1.58616789799047e-05,-0.0014097271403790412,0.3859675218443477,1.734723475976807e-17,0.25000000999999944,0.0016311134842873266,-0.0029371588955173643,0.00010368172914900382,train
2022-03-21,0.0010743427178220005,0.0,4.8377466928364335e-05,0.0010259652508936362,0.3910871203519652,-0.0013078891781009988,0.0,-4.679553609324833e-05,0.0011211382539152487,4.8377466928364335e-05,train
2022-03-22,0.0009573116738877866,0.0,1.6017240827313884e-05,0.0009412944330604726,0.38951955303599817,-0.00023330709530642452,0.0,0.0023228991908530888,-0.001365587516965305,1.6017240827313884e-05,train
2022-03-23,-5.854225137664592e-05,8.78038030985093e-05,1.4995135142516682e-05,-0.00016134118961767192,0.3648816218012393,-1.6479873021779667e-17,0.25000001,-0.003035882279771577,0.00297734002839493,0.00010279893824102598,train
2022-03-24,0.0010422846726491786,0.0,1.4752802498175775e-05,0.0010275318701510028,0.35892630909076656,-5.855169817730807e-05,0.0,0.0031794876788206277,-0.0021372030061714495,1.4752802498175775e-05,train
2022-03-25,0.0006280564752169775,0.0,1.4913139293323074e-05,0.0006131433359236545,0.3638691126659309,0.0009827231950693977,0.0,0.001061812350672392,-0.00043375587545541446,1.4913139293323074e-05,train
2022-03-28,-0.0009301984915415621,8.782242817964731e-05,3.922382447396348e-05,-0.0010572447441951729,0.3181487985110373,1.3183898417423734e-16,0.2500000099999993,0.0003397027799435763,-0.0012699012714851394,0.00012704625265361078,train
2022-03-29,0.0006880962353075868,0.0,1.3192931762725876e-05,0.0006749033035448609,0.32009682324647687,-0.0009311829798527571,0.0,0.0029935315803863096,-0.002305435345078725,1.3192931762725876e-05,train
2022-03-30,-0.0017404078340191717,0.0,1.3373393851617624e-05,-0.0017537812278707893,0.325176327594214,-0.00024292279514822115,0.0,-0.002164164036841439,0.0004237562028222683,1.3373393851617624e-05,train
2022-03-31,-0.0019213993105469938,8.781169959819395e-05,1.6537308565273038e-05,-0.0020257483187104608,0.4024078417549773,3.9898639947466563e-17,0.25000000999999955,-0.003877003012168204,0.001955603701621212,0.000104349008163467,train
2022-04-01,-0.0020720904883614636,0.0,1.6409816171975583e-05,-0.0020885003045334393,0.39738022736866874,-0.0019252994827371212,0.0,-0.0008589972937052201,-0.001213093194656244,1.6409816171975583e-05,train
2022-04-04,0.0004389929876416411,0.0,4.963222430141016e-05,0.0003893607633402309,0.3985667300066155,-0.004005755993711337,0.0,0.0010164488811100917,-0.0005774558934684509,4.963222430141016e-05,train
2022-04-05,-0.0019742755515836556,8.779304163974384e-05,1.61913822489739e-05,-0.0020782599754723733,0.3939903013916979,-3.365363543395006e-16,0.2500000099999995,-0.0037244431846141074,0.0017501676330304524,0.00010398442388871773,train
2022-04-06,5.816828180088562e-05,0.0,1.6080953255997628e-05,4.2087328544888e-05,0.3893248087415193,-0.001978387154423023,0.0,-0.002079574102738103,0.0021377423845389894,1.6080953255997628e-05,train
2022-04-07,8.450320297090895e-05,0.0,1.5904579021231243e-05,6.85986239496777e-05,0.38509128479081944,-0.0019201380591407913,0.0,0.0009258676129336898,-0.0008413644099627808,1.5904579021231243e-05,train
2022-04-08,0.0007387973253152158,8.780027806196788e-05,1.6601079202148423e-05,0.0006343959680510995,0.40395959391894537,3.660266534311063e-16,0.2500000099999997,0.000248854389256098,0.0004899429360591175,0.0001044013572641163,train
2022-04-11,0.0012566753064772458,0.0,4.965093140850228e-05,0.0012070243750687435,0.4034625503569363,0.0007383289324177471,0.0,-0.0014339647245179494,0.0026906400309951958,4.965093140850228e-05,train
2022-04-12,0.00037963486106510334,0.0,1.6309476038679242e-05,0.0003633253850264241,0.39885651606437844,0.001992599123183579,0.0,-0.0005348139915603185,0.0009144488526254218,1.6309476038679242e-05,train
2022-04-13,0.0008011327901719378,8.779254919216648e-05,1.4565765903302786e-05,0.0006987744750764685,0.35443363698036773,-1.8214596497756474e-17,0.25000000999999944,0.0029909992410804545,-0.0021898664509085158,0.00010235831509546926,train
2022-04-14,0.00016474521577632543,0.0,1.4735458164621138e-05,0.0001500097576117043,0.3593633887090498,0.0008005733699355715,0.0,-0.001212471504920035,0.0013772167206963603,1.4735458164621138e-05,train
2022-04-18,-0.0003932706026902756,0.0,5.848027646697964e-05,-0.00045175087915725525,0.3567201889743502,0.000965173800224076,0.0,-0.0002712472738661097,-0.00012202332882416591,5.848027646697964e-05,train
2022-04-19,0.0005167367242178654,8.780514866763126e-05,1.43801229095839e-05,0.00041455145264065026,0.34991632413320806,-2.697495005143935e-16,0.2500000099999994,0.003841838199995486,-0.00332510147577762,0.00010218527157721516,train
2022-04-20,0.0007954020912699703,0.0,1.4647346842380812e-05,0.0007807547444275895,0.35693529576362365,0.0005165225990238489,0.0,0.0008287177343038983,-3.331564303392798e-05,1.4647346842380812e-05,train
2022-04-21,-0.0019014014591977133,0.0,1.4638655914353826e-05,-0.0019160401151120672,0.3575181951139071,0.0013109011979640347,0.0,-0.00391855897392671,0.0020171575147289976,1.4638655914353826e-05,train
2022-04-22,0.001914853431718968,8.780525739985703e-05,1.6698236735635437e-05,0.0018103499375834754,0.40632376056712893,1.9949319973733282e-17,0.25000000999999966,-0.004849294448592427,0.006764147880311394,0.00010450349413549246,train
2022-04-25,0.0007900292450403674,0.0,4.8339327029159455e-05,0.0007416899180112079,0.39399704571111394,0.0019113931412649953,0.0,0.001134695044547715,-0.0003446657995073476,4.8339327029159455e-05,train
2022-04-26,0.0001066681394114858,0.0,1.612947463684877e-05,9.053866477463704e-05,0.3951833030835056,0.002699420253518865,0.0,-0.005297488283175018,0.005404156422586505,1.612947463684877e-05,train
2022-04-27,0.0009999223465622618,8.781364055282283e-05,1.447647015349737e-05,0.0008976322358559416,0.35226077373510156,-1.1032841307212493e-15,0.25000000999999933,0.0007590408212285249,0.00024088152533373693,0.0001022901107063202,train
2022-04-28,0.0003261656084204004,0.0,1.4443706535371696e-05,0.0003117219018850287,0.3524625512830326,0.0009990255889880395,0.0,0.0036669493729996434,-0.0033407837645792458,1.4443706535371696e-05,train
2022-04-29,-0.0002329285294290763,0.0,1.4713704918242523e-05,-0.0002476422343473188,0.35935826457891884,0.001324778235017452,0.0,-0.005753210438457459,0.005520281909028385,1.4713704918242523e-05,train
2022-05-02,0.0008183498733487892,8.78092308987463e-05,4.430145156432802e-05,0.000686239190885715,0.3593339960217713,-4.518954654919582e-16,0.2500000099999995,0.0014200613116577177,-0.0006017114383089291,0.00013211068246307431,train
2022-05-03,-0.00012692551694627464,0.0,1.4806445492923244e-05,-0.0001417319624391979,0.36110796233584225,0.000817788674709892,0.0,0.0008835615692773762,-0.0010104870862236508,1.4806445492923244e-05,train
2022-05-04,-0.000806795427865586,0.0,1.4891609843124464e-05,-0.0008216870377087105,0.36305346727173,0.0006909610890347331,0.0,0.004892329966185501,-0.005699125394051091,1.4891609843124464e-05,train
2022-05-05,-0.0009905022109649715,8.786189048154315e-05,1.5347657472088773e-05,-0.0010937117589186033,0.3734596651541608,5.516420653606247e-16,0.2500000099999997,-0.006711472168151063,0.005720969957186088,0.00010320954795363193,train
2022-05-06,-0.0015188249652910248,0.0,1.4893730211145047e-05,-0.0015337186955021698,0.36142251508350837,-0.0009915867210211898,0.0,-0.002576258373867007,0.0010574334085759825,1.4893730211145047e-05,train
2022-05-09,-0.003263982081864177,0.0,4.448868675920173e-05,-0.0033084707686233785,0.3583384136253591,-0.00251426786594372,0.0,-0.008603559738877298,0.005339577657013121,4.448868675920173e-05,train
2022-05-10,0.003213186591083261,8.782605643245996e-05,1.847196513886915e-05,0.0031068885695119323,0.4494844850458162,1.5612511283791264e-16,0.25000000999999983,0.001880067821187428,0.0013331187698958325,0.00010629802157132912,train
2022-05-11,0.0013620365684754796,0.0,1.830552052065968e-05,0.00134373104795482,0.44863756716782033,0.003203234498434758,0.0,-0.002882382810278112,0.004244419378753593,1.830552052065968e-05,train
2022-05-12,-0.0020720445378756757,0.0,1.7932567585530642e-05,-0.0020899771054612064,0.4409182893837327,0.004559144802487015,0.0,-0.0005252345704897353,-0.0015468099673859406,1.7932567585530642e-05,train
2022-05-13,0.00222766017310012,8.783751591989439e-05,1.8325379306360377e-05,0.0021214972778738654,0.4459175631214357,-1.8735013540549517e-16,0.25000000999999994,0.007291128268096574,-0.0050634680949964515,0.00010616289522625477,train
2022-05-16,-0.00039193108439754796,0.0,5.610563634389236e-05,-0.00044803672074144034,0.457301994547929,0.0022229442030243587,0.0,-0.001777431810621809,0.0013855007262242606,5.610563634389236e-05,train
2022-05-17,0.0007664427457948725,0.0,1.8596333849714857e-05,0.0007478464119451576,0.4543426241905183,0.001831833847456766,0.0,0.005571544926427223,-0.004805102180632349,1.8596333849714857e-05,train
2022-05-18,-0.0005704558811538286,8.786112207832033e-05,1.734366297359705e-05,-0.0006756606662057461,0.4220291323575283,4.85722573273506e-17,0.2500000099999994,-0.009372556968426732,0.008802101087272909,0.00010520478505191739,train
2022-05-19,0.0012707587827268242,0.0,1.6631439819968274e-05,0.001254127342906856,0.40412752737620783,-0.0005708415763535576,0.0,0.0007504709014039511,0.0005202878813228732,1.6631439819968274e-05,train
2022-05-20,-0.0007061975919756019,0.0,1.6567898178342332e-05,-0.0007227654901539442,0.4038512295268727,0.0006990405205426521,0.0,-0.0003565367182527446,-0.0003496608737228572,1.6567898178342332e-05,train
2022-05-23,0.002300963067376491,8.785111559442261e-05,4.961663793884311e-05,0.0021634953138432254,0.4024460632817274,-1.0061396160665481e-16,0.25000000999999955,0.004135864312934091,-0.001834901245557599,0.0001374677535332657,train
2022-05-24,-0.0015357749662559981,0.0,1.665366299211068e-05,-0.0015524286292481087,0.4075351284994839,0.0022959956914573275,0.0,-0.0025834504312648625,0.0010476754650088644,1.665366299211068e-05,train
2022-05-25,0.0013549737034629446,0.0,1.6593312613473396e-05,0.0013383803908494712,0.4045320096764793,0.0007614027486266793,0.0,0.003448717822168523,-0.0020937441187055803,1.6593312613473396e-05,train
2022-05-26,0.0015285022236009571,8.785823393740597e-05,1.4599705002992371e-05,0.0014260442846605588,0.3552594884061481,3.191891195797325e-16,0.2500000099999994,0.005508220295410667,-0.00397971807180971,0.00010245793894039834,train
2022-05-27,0.0008431766848354999,0.0,1.4905549145315182e-05,0.0008282711356901847,0.36422802148501654,0.0015263256156804947,0.0,0.005246593143715005,-0.004403416458879506,1.4905549145315182e-05,train
2022-05-31,0.000609909037942252,0.0,6.101935457297288e-05,0.0005488896833692791,0.37356861498661786,0.002367541334366202,0.0,-0.001345601354381162,0.001955510392323414,6.101935457297288e-05,train
2022-06-01,0.000302947023042222,8.786411746120524e-05,1.4128359075736729e-05,0.00020095454650528004,0.3437900708429268,-2.706168622523819e-16,0.25000000999999944,-0.0020160658890999543,0.0023190129121421765,0.00010199247653694197,train
2022-06-02,-0.0002963857994053184,0.0,1.3934954982179726e-05,-0.0003103207543874981,0.339386790723065,0.0003028861566916931,0.0,0.0035657261178398884,-0.003862111917245207,1.3934954982179726e-05,train
2022-06-03,-0.00020116085722142278,0.0,1.425681302336423e-05,-0.000215417670244787,0.34692228594363794,6.502375108324854e-06,0.0,-0.0023216595443665243,0.002120498687145103,1.425681302336423e-05,train
2022-06-06,0.00019836009922296005,8.783348977572427e-05,4.632913025982538e-05,6.41974791874104e-05,0.37578072321858347,-1.97758476261356e-16,0.25000000999999966,0.000941821625888605,-0.000743461526665645,0.00013416262003554966,train
2022-06-07,0.00045404557040543267,0.0,1.550315458334732e-05,0.00043854241582208536,0.37744177556060665,0.00019834736582186735,0.0,0.001970221756251498,-0.0015161761858460657,1.550315458334732e-05,train
2022-06-08,-0.0005704385243091581,0.0,1.5620921367507916e-05,-0.000586059445676666,0.38076119356902516,0.000652106959665829,0.0,-0.0032544394868520045,0.0026840009625428486,1.5620921367507916e-05,train
2022-06-09,-0.0017436551776107713,8.784533479661201e-05,1.5594473671842313e-05,-0.0018470949860792255,0.3794655260148294,-1.8214596497756474e-16,0.2500000099999994,-0.0058536445686368154,0.004109989391026043,0.00010343980846845432,train
2022-06-10,0.0011029637334105875,0.0,1.528489898491245e-05,0.001087678834425675,0.3701856601319147,-0.001746881834288335,0.0,-0.005138437688973518,0.006241401422384103,1.528489898491245e-05,train
2022-06-13,-0.0015296375775010322,0.0,4.426757236003933e-05,-0.0015739051498610715,0.35841597954568527,-0.0006432184857449001,0.0,-0.008731612148580004,0.007201974571078974,4.426757236003933e-05,train
2022-06-14,-0.0002680158938362222,8.785214869565948e-05,1.5781298552423794e-05,-0.0003716493410843055,0.3840115981089784,-6.817463260588852e-16,0.25000000999999983,-0.001167430313766698,0.0008994144199304757,0.00010363344724808327,train
2022-06-15,-0.0004094825285771579,0.0,1.571321388513953e-05,-0.00042519574246229744,0.3820867556662616,-0.0002681155388002208,0.0,0.002323360047290828,-0.0027328425758679845,1.571321388513953e-05,train
2022-06-16,-0.002578656132150168,0.0,1.594461066372551e-05,-0.0025946007428138936,0.3873076398489073,-0.0006778863017467742,0.0,-0.009252008370442632,0.0066733522382924635,1.594461066372551e-05,train
2022-06-17,0.0033956752049960864,8.78637968050582e-05,1.7948812137206587e-05,0.0032898625960538215,0.4367544286720267,-2.2724877535296173e-16,0.25000000999999944,0.0030498032781239625,0.0003458719268721238,0.00010581260894226479,train
2022-06-21,-0.0017478393772060192,0.0,7.144648810157785e-05,-0.001819285865307597,0.4380173431496277,0.0033845405316958177,0.0,0.0030795198217411636,-0.004827359198947183,7.144648810157785e-05,train
2022-06-22,-0.0007419849069087167,0.0,1.829166904957778e-05,-0.0007602765759582946,0.44673696441518695,0.0016396842087944234,0.0,-0.0010399639525432004,0.0002979790456344838,1.829166904957778e-05,train
2022-06-23,-0.00448251412616933,8.789252544030646e-05,1.8088015696330954e-05,-0.004588494667305968,0.44014171527738666,6.938893903907228e-17,0.2500000099999998,-0.0014124582818270108,-0.003070055844342319,0.00010598054113663741,train
2022-06-24,0.0026734216187568383,0.0,1.842489157011535e-05,0.002654996727186723,0.44383585127664404,-0.0045031769294961825,0.0,0.00958622603470201,-0.0069128044159451705,1.842489157011535e-05,train
2022-06-27,0.000933778748000513,0.0,5.6828322815519784e-05,0.0008769504251849933,0.4591159304345881,-0.0018249101801835511,0.0,-0.0005406464555041361,0.0014744252035046495,5.6828322815519784e-05,train
2022-06-28,0.0013390695463197464,8.78757450673673e-05,1.5385587545036464e-05,0.0012358082137073428,0.37438263026255425,2.5673907444456745e-16,0.25000000999999983,-0.0026239043572615327,0.003962973903581279,0.00010326133261240376,train
2022-06-29,-0.0022447482747788502,0.0,1.504127553070485e-05,-0.002259789550309555,0.36734178800285955,0.0013374167557081568,0.0,-0.002390633281008875,0.00014588500623002374,1.504127553070485e-05,train
2022-06-30,-0.0008285120962582433,0.0,1.5063324926509435e-05,-0.0008435754211847528,0.36563152000378896,-0.0009093865412738607,0.0,-0.001688556141065723,0.0008600440448074793,1.5063324926509435e-05,train
2022-07-01,-0.0005095262781391014,8.786328915033837e-05,1.6561992996628567e-05,-0.0006139515602860685,0.4030084962512954,3.0878077872387166e-16,0.25000000999999944,0.0021357756802102587,-0.0026453019583493604,0.00010442528214696693,train
2022-07-05,-0.00012248375820020805,0.0,6.715889260849208e-05,-0.00018964265080870013,0.40804009074022424,-0.0005098392947693138,0.0,-4.4494017994160894e-05,-7.798974020604701e-05,6.715889260849208e-05,train
2022-07-06,-0.0021502048687077717,0.0,1.679931913516897e-05,-0.0021670041878429406,0.4081509892979768,-0.0006324429911348413,0.0,-0.0014582460762597729,-0.0006919587924479982,1.679931913516897e-05,train
2022-07-07,0.002606522823337984,8.787530440971707e-05,1.851468405866364e-05,0.0025001328348696035,0.4505239787608153,6.765421556309548e-17,0.2500000099999995,0.005314192740585042,-0.002707669917247055,0.00010638998846838072,train
2022-07-08,-0.00029652026474809073,0.0,1.8690503529465847e-05,-0.0003152107682775566,0.4574022749722453,0.0026000224219096327,0.0,-0.0006789063406874661,0.0003823860759393758,1.8690503529465847e-05,train
2022-07-11,-0.0009477265560817825,0.0,5.5994873797958116e-05,-0.0010037214298797407,0.4564848715026718,0.002304228474789371,0.0,-0.0029240637839143637,0.001976337227832581,5.5994873797958116e-05,train
2022-07-12,0.002734965903532279,8.790485677097032e-05,1.6244393281746493e-05,0.0026308166534795624,0.3952802365224981,6.158268339717665e-17,0.2500000099999996,0.0004416591655507093,0.00229330673798157,0.00010414925005271681,train
2022-07-13,-0.0002267248234885963,0.0,1.6013773016244705e-05,-0.000242738596504841,0.39239626631787494,0.0027277895892537426,0.0,-0.0012073773888838894,0.000980652565395293,1.6013773016244705e-05,train
2022-07-14,-0.0018324508628972777,0.0,1.5937039970242102e-05,-0.0018483879028675198,0.3903029779606776,0.0025016720181197417,0.0,-0.0020836521739937192,0.0002512013110964419,1.5937039970242102e-05,train
2022-07-15,0.000682090175186473,8.789111504655795e-05,1.6376941337799783e-05,0.0005778221188021151,0.398505572553128,-1.0755285551056204e-16,0.25000000999999933,0.004726401987131958,-0.004044311811945487,0.00010426805638435774,train
2022-07-18,0.0018222732151036828,0.0,5.00991032134992e-05,0.0017721741118901836,0.4070410890077155,0.0006816962759997793,0.0,0.000519353806930634,0.0013029194081730492,5.00991032134992e-05,train
2022-07-19,0.0005159856123724276,0.0,1.6563258826240816e-05,0.0004994223535461867,0.40553883797644524,0.0024995398712519927,0.0,0.00659768148706643,-0.0060816958746940045,1.6563258826240816e-05,train
2022-07-20,0.00041772088291806993,8.789490544631827e-05,1.5435937929738166e-05,0.0003143900395420135,0.3756078229569621,9.367506770274758e-17,0.25000000999999966,0.0021675546663164798,-0.0017498337833984083,0.00010333084337605644,train
2022-07-21,-0.0026667818261135465,0.0,1.557486330264845e-05,-0.002682356689416195,0.37940592996135397,0.0004175895969082792,0.0,-0.0003336998250884047,-0.0023330820010251403,1.557486330264845e-05,train
2022-07-22,-0.0006240305116417275,0.0,1.5809028921597292e-05,-0.0006398395405633248,0.38243112883395947,-0.0022552415915746762,0.0,-0.0021274597697689733,0.0015034292581272454,1.5809028921597292e-05,train
2022-07-25,0.0003827866522206016,8.788039602309108e-05,5.103432252524716e-05,0.00024387193367226336,0.4139450604825601,-2.6020852139652106e-16,0.25000000999999983,0.00021539871734891887,0.00016738793487168296,0.00013891471854833823,train
2022-07-26,-0.000837395774781962,0.0,1.6993538682155497e-05,-0.0008543893134641175,0.4138921345898432,0.00038269332405940423,0.0,-0.003197596402103662,0.0023602006273216996,1.6993538682155497e-05,train
2022-07-27,0.0009388940114746127,0.0,1.6813915218979507e-05,0.0009220800962556332,0.4086835123859894,-0.0004550912758452888,0.0,0.0054493418689519155,-0.004510447857477307,1.6813915218979507e-05,train
2022-07-28,-0.000755816273834549,8.786686364369976e-05,1.5994046560751433e-05,-0.0008596771840390002,0.38918846631161824,-2.0816681711721685e-17,0.2500000099999996,0.0022228297795889164,-0.0029786460534234655,0.0001038609102044512,train
2022-07-29,-0.00031125975730212805,0.0,1.6252838979166738e-05,-0.0003275125962812948,0.39472928190215406,-0.0007564665909032663,0.0,0.0016082779555792624,-0.00191953771288139,1.6252838979166738e-05,train
2022-08-01,-0.0001678147124697584,0.0,4.924795693266643e-05,-0.00021706266940242484,0.39838757451947177,-0.0010680761566004733,0.0,-0.00010990748137619352,-5.7907231093565006e-05,4.924795693266643e-05,train
2022-08-02,0.002055552271558327,8.786396688099517e-05,1.7291137238897385e-05,0.0019503971674384346,0.4207510061465036,5.464378949326942e-16,0.25000000999999955,0.0001725289274406038,0.0018830233441177234,0.00010515510411989256,train
2022-08-03,-0.0010510440162355065,0.0,1.7103010533615672e-05,-0.0010681470267691223,0.41822480725041283,0.0020515509324314004,0.0,0.0024152355263866807,-0.0034662795426221873,1.7103010533615672e-05,train
2022-08-04,-0.00040302620085394634,0.0,1.7406502926397653e-05,-0.000420432703780344,0.424559814623097,0.0010015767474207352,0.0,-0.0008554536812985894,0.00045242748044464336,1.7406502926397653e-05,train
2022-08-05,0.001128696591635768,8.787563422334945e-05,1.561232477984508e-05,0.0010252086326325734,0.3798999029762301,-1.8388068845354155e-16,0.2500000099999994,0.0009474276399218285,0.00018126895171393975,0.00010348795900319453,train
2022-08-08,0.000337390194150109,0.0,4.674435516924162e-05,0.0002906458389808674,0.3802761992222107,0.001127540627250883,0.0,0.0008327913436498635,-0.0004954011494997546,4.674435516924162e-05,train
2022-08-09,0.0001420781718834966,0.0,1.561763042648095e-05,0.00012646054145701565,0.3814935122134373,0.001464505169067435,0.0,-0.001828174331527474,0.00197025250341097,1.561763042648095e-05,train
2022-08-10,-0.0005546762131903703,8.787953939166683e-05,1.2762206401934609e-05,-0.0006553179589839719,0.3105470224470755,5.204170427930421e-18,0.2500000099999997,0.003895884462259651,-0.0044505606754500215,0.00010064174579360144,train
2022-08-11,0.0001231038803548143,0.0,1.3136614568953127e-05,0.00010996726578586117,0.31910258123702795,-0.0005550399408315483,0.0,0.0002851807163979007,-0.00016207683604308636,1.3136614568953127e-05,train
2022-08-12,-0.00023503124121103305,0.0,1.3148490049237567e-05,-0.0002481797312602706,0.3195147026312422,-0.00043188856687190365,0.0,0.002945360309525556,-0.0031803915507365894,1.3148490049237567e-05,train
2022-08-15,0.0004029158818594192,8.789647242162345e-05,4.313928699681285e-05,0.0002718801224409829,0.34990755008526014,2.736526283353413e-16,0.2500000099999995,0.0008931775581082906,-0.0004902616762488714,0.0001310357594184363,train
2022-08-16,-8.728092616425712e-05,0.0,1.4416138351050575e-05,-0.0001016970645153077,0.35119550624237933,0.0004028063668153558,0.0,0.0006689560015892448,-0.0007562369277535016,1.4416138351050575e-05,train
2022-08-17,0.00026111942408964256,0.0,1.4479767360701382e-05,0.0002466396567289412,0.3526565633089927,0.00031555753192577963,0.0,-0.0016601472026789446,0.001921266626768586,1.4479767360701382e-05,train
2022-08-18,4.5017524508739805e-05,8.784795704692808e-05,1.48426125655691e-05,-5.7673045103757373e-05,0.3611702390955147,-2.949029909160572e-17,0.2500000099999996,0.0007546666946422419,-0.0007096491701335026,0.00010269056961249718,train
2022-08-19,0.00027059223482517824,0.0,1.4901799326765862e-05,0.0002556904354984124,0.36265547040559226,4.5020120956191026e-05,0.0,-0.0024368695789784888,0.0027074618138036685,1.4901799326765862e-05,train
2022-08-22,-0.00012826029321485094,0.0,4.402654748924498e-05,-0.00017228684070409592,0.3574197502012254,0.0003155316773493745,0.0,-0.003673400201938129,0.003545139908723278,4.402654748924498e-05,train
2022-08-23,0.00010452764051177655,8.784321302210077e-05,1.5039172042421216e-05,1.6452554472545681e-06,0.36595318636558294,-8.673617379884035e-18,0.25000000999999983,0.00017205027480672372,-6.752263429494711e-05,0.00010288238506452198,train
2022-08-24,-0.00021478292393390706,0.0,1.5044697095609856e-05,-0.00022982762102951692,0.36619215679504397,0.00010452746853739127,0.0,0.0008330251938205829,-0.00104780811775449,1.5044697095609856e-05,train
2022-08-25,0.0002347398693742252,0.0,1.513429659014903e-05,0.00021960557278407616,0.36815760289265576,-0.00011028080097065258,0.0,0.0029852089482947535,-0.0027504690789205296,1.513429659014903e-05,train
2022-08-26,-0.0006612740105696611,8.785149310337042e-05,1.4606211871264738e-05,-0.0007637317155442963,0.3554178222007751,-1.5439038936193583e-16,0.2500000099999997,-0.006623467479011805,0.005962193468442143,0.00010245770497463516,train
2022-08-29,9.227201657299568e-06,0.0,4.238087333456409e-05,-3.315367167726452e-05,0.3430941931700643,-0.0006617794325111202,0.0,-0.0010248323813651862,0.001034059583022486,4.238087333456409e-05,train
2022-08-30,0.0011940200087129263,0.0,1.4042432137768085e-05,0.0011799775765751583,0.34104660815294996,-0.0006525738660735237,0.0,-0.0014883638638332843,0.0026823838725462106,1.4042432137768085e-05,train
2022-08-31,0.00028232661625222303,8.784894187149458e-05,1.1869093115530004e-05,0.00018260858126519845,0.2888145991445632,-2.914335439641036e-16,0.2500000099999997,-0.0010170334945879132,0.0012993601108401366,9.971803498702459e-05,train
2022-09-01,0.00020067034920432584,0.0,1.1760148889986822e-05,0.00018891020031433902,0.28644589806008114,0.0002822750704017975,0.0,0.00022656061418669561,-2.5890264982369713e-05,1.1760148889986822e-05,train
