session,experiment,rolling_63d_correlation
2021-11-12,S00,0.03556459443380468
2021-11-15,S00,0.0403992874234622
2021-11-16,S00,0.05792717055237922
2021-11-17,S00,0.05826908291384652
2021-11-18,S00,0.0675575623738583
2021-11-19,S00,0.07148618447552849
2021-11-22,S00,0.08659784544336967
2021-11-23,S00,0.08078359670835543
2021-11-24,S00,0.08318971134551961
2021-11-26,S00,0.07098182575802713
2021-11-29,S00,0.04351038548581398
2021-11-30,S00,0.04811264746521255
2021-12-01,S00,0.11243724859939415
2021-12-02,S00,0.1558503543537125
2021-12-03,S00,0.19038710911390694
2021-12-06,S00,0.1642472908254826
2021-12-07,S00,0.25099561936185727
2021-12-08,S00,0.2542559637383238
2021-12-09,S00,0.2768503148772624
2021-12-10,S00,0.2821479092546339
2021-12-13,S00,0.2940201812295854
2021-12-14,S00,0.2977425603326259
2021-12-15,S00,0.3194172319511068
2021-12-16,S00,0.3555594632539881
2021-12-17,S00,0.363011581220253
2021-12-20,S00,0.3668543364634982
2021-12-21,S00,0.4064807570126621
2021-12-22,S00,0.405251373144207
2021-12-23,S00,0.40827468922942745
2021-12-27,S00,0.4222947462752478
2021-12-28,S00,0.4167293213403647
2021-12-29,S00,0.41684503279205787
2021-12-30,S00,0.45850580808368846
2021-12-31,S00,0.49132203585415857
2022-01-03,S00,0.47299040597236625
2022-01-04,S00,0.4617332160382164
2022-01-05,S00,0.4748545054732492
2022-01-06,S00,0.4718479134881371
2022-01-07,S00,0.4761805445946075
2022-01-10,S00,0.46234282026592904
2022-01-11,S00,0.46804024599415656
2022-01-12,S00,0.4673992069821788
2022-01-13,S00,0.48736810802378144
2022-01-14,S00,0.48523339320772646
2022-01-18,S00,0.48836184209009265
2022-01-19,S00,0.41810116275533465
2022-01-20,S00,0.37922565041835066
2022-01-21,S00,0.3768695535704606
2022-01-24,S00,0.38126004279430087
2022-01-25,S00,0.3930436762857984
2022-01-26,S00,0.3942167446373886
2022-01-27,S00,0.3903659860481884
2022-01-28,S00,0.40822364873644684
2022-01-31,S00,0.44159372391871266
2022-02-01,S00,0.44219398406722654
2022-02-02,S00,0.4535276719537062
2022-02-03,S00,0.46044340880038
2022-02-04,S00,0.45852590215725636
2022-02-07,S00,0.4574746712518931
2022-02-08,S00,0.44245749721271743
2022-02-09,S00,0.45818809209162403
2022-02-10,S00,0.46169435243929996
2022-02-11,S00,0.46699266166335146
2022-02-14,S00,0.4611712360092658
2022-02-15,S00,0.40179938390994197
2022-02-16,S00,0.3974925672199626
2022-02-17,S00,0.3633880249072489
2022-02-18,S00,0.3503820735392404
2022-02-22,S00,0.34806052109696517
2022-02-23,S00,0.33746484405998156
2022-02-24,S00,0.3627969013881618
2022-02-25,S00,0.3479295726055581
2022-02-28,S00,0.35957066755950395
2022-03-01,S00,0.38409717839202906
2022-03-02,S00,0.40315611472179014
2022-03-03,S00,0.392662784789551
2022-03-04,S00,0.3846700137130552
2022-03-07,S00,0.43144325036460857
2022-03-08,S00,0.34302754764464083
2022-03-09,S00,0.3109892530763062
2022-03-10,S00,0.3092881649690839
2022-03-11,S00,0.29647198545748665
2022-03-14,S00,0.29307856615855893
2022-03-15,S00,0.29043501549139183
2022-03-16,S00,0.30507805035595975
2022-03-17,S00,0.29228067186689044
2022-03-18,S00,0.26886701785356587
2022-03-21,S00,0.27179949622303173
2022-03-22,S00,0.2728555325078664
2022-03-23,S00,0.26474824708389333
2022-03-24,S00,0.26178088499972746
2022-03-25,S00,0.26111464870480994
2022-03-28,S00,0.2353452195983092
2022-03-29,S00,0.24685600508863528
2022-03-30,S00,0.25202229274523796
2022-03-31,S00,0.2640172197445087
2022-04-01,S00,0.25495489512036706
2022-04-04,S00,0.24823234492239346
2022-04-05,S00,0.2648920169474242
2022-04-06,S00,0.25533138630737623
2022-04-07,S00,0.2547984525783556
2022-04-08,S00,0.2520757301080862
2022-04-11,S00,0.23119621082545025
2022-04-12,S00,0.229269145526193
2022-04-13,S00,0.23897571453254002
2022-04-14,S00,0.21513199556539211
2022-04-18,S00,0.2186084314771237
2022-04-19,S00,0.20455683623430226
2022-04-20,S00,0.22841609839573604
2022-04-21,S00,0.2524478596164565
2022-04-22,S00,0.2071842806626249
2022-04-25,S00,0.20769673969178407
2022-04-26,S00,0.19565948385293463
2022-04-27,S00,0.19634458572289817
2022-04-28,S00,0.17753669570409222
2022-04-29,S00,0.1641619184286422
2022-05-02,S00,0.1394141941450244
2022-05-03,S00,0.14061985499366852
2022-05-04,S00,0.11927350346746042
2022-05-05,S00,0.12229824250104576
2022-05-06,S00,0.125901753980737
2022-05-09,S00,0.16911105595377862
2022-05-10,S00,0.18260128352866936
2022-05-11,S00,0.1658895944064746
2022-05-12,S00,0.15782568605686054
2022-05-13,S00,0.18011453275956169
2022-05-16,S00,0.18160962087047486
2022-05-17,S00,0.21792071426069234
2022-05-18,S00,0.23241796935761552
2022-05-19,S00,0.23841221883891087
2022-05-20,S00,0.24487315704702015
2022-05-23,S00,0.26481659771476646
2022-05-24,S00,0.2727969471660716
2022-05-25,S00,0.27220528013788603
2022-05-26,S00,0.2873683648210054
2022-05-27,S00,0.2917838808042813
2022-05-31,S00,0.2807225918942124
2022-06-01,S00,0.27413380421112193
2022-06-02,S00,0.27204458844559526
2022-06-03,S00,0.2592285124851117
2022-06-06,S00,0.204065403271371
2022-06-07,S00,0.2986108567925139
2022-06-08,S00,0.299215585404566
2022-06-09,S00,0.31812213322681726
2022-06-10,S00,0.2997604331525673
2022-06-13,S00,0.3376517728826726
2022-06-14,S00,0.33730153781590466
2022-06-15,S00,0.3139669389594644
2022-06-16,S00,0.36499473373288416
2022-06-17,S00,0.37640488131036165
2022-06-21,S00,0.3039277862156587
2022-06-22,S00,0.29834480697260424
2022-06-23,S00,0.24991018169799306
2022-06-24,S00,0.29403848650580333
2022-06-27,S00,0.2879271683720865
2022-06-28,S00,0.27953383397709747
2022-06-29,S00,0.2649015054490124
2022-06-30,S00,0.2670230678403405
2022-07-01,S00,0.25673690295612855
2022-07-05,S00,0.27022765607600907
2022-07-06,S00,0.2646864287026371
2022-07-07,S00,0.27371958300731647
2022-07-08,S00,0.27116565854957025
2022-07-11,S00,0.2734159111246972
2022-07-12,S00,0.26097305652175357
2022-07-13,S00,0.27539067337036727
2022-07-14,S00,0.2733930039926606
2022-07-15,S00,0.2698242389063999
2022-07-18,S00,0.2677501535320261
2022-07-19,S00,0.2650650973518457
2022-07-20,S00,0.26772721555956447
2022-07-21,S00,0.2538919387248224
2022-07-22,S00,0.24878363357980426
2022-07-25,S00,0.2797100372927605
2022-07-26,S00,0.27819489536527037
2022-07-27,S00,0.2856908513277759
2022-07-28,S00,0.2827728165001057
2022-07-29,S00,0.3031267916687553
2022-08-01,S00,0.30636361304760384
2022-08-02,S00,0.2947449596066911
2022-08-03,S00,0.28516898211341557
2022-08-04,S00,0.299085492353827
2022-08-05,S00,0.2948147197328084
2022-08-08,S00,0.29153906120311374
2022-08-09,S00,0.24605851644709545
2022-08-10,S00,0.2478806418041439
2022-08-11,S00,0.2608651384974552
2022-08-12,S00,0.25821281755062864
2022-08-15,S00,0.22935665628107152
2022-08-16,S00,0.22590452480646803
2022-08-17,S00,0.21696365351585525
2022-08-18,S00,0.1978564854392211
2022-08-19,S00,0.2115217976486425
2022-08-22,S00,0.21364364435007663
2022-08-23,S00,0.18212974368688806
2022-08-24,S00,0.17429924996803456
2022-08-25,S00,0.16900338599991296
2022-08-26,S00,0.1472199685314961
2022-08-29,S00,0.13461915861427656
2022-08-30,S00,0.12764669094006983
2022-08-31,S00,0.12132596292109396
2022-09-01,S00,0.11703379358926684
2022-09-02,S00,0.12721762747569024
2022-09-06,S00,0.13021465826262138
2022-09-07,S00,0.11843120592172922
2022-09-08,S00,0.11518988059386294
2022-09-09,S00,0.09223101852072267
2022-09-12,S00,0.12171981495471086
2022-09-13,S00,0.09986259377418162
2022-09-14,S00,0.094514786250728
2022-09-15,S00,0.09688629835659829
2022-09-16,S00,-0.007332087483646236
2022-09-19,S00,-0.011825792837323585
2022-09-20,S00,0.0842834355601367
2022-09-21,S00,0.06863817915944331
2022-09-22,S00,0.13723864085771462
2022-09-23,S00,-0.008834394877774415
2022-09-26,S00,0.004226065858620808
2022-09-27,S00,0.052608094006550365
2022-09-28,S00,0.03443703442834984
2022-09-29,S00,0.04184243793345046
2022-09-30,S00,0.05834184019988427
2022-10-03,S00,0.039403942468156844
2022-10-04,S00,0.07417804221361902
2022-10-05,S00,0.024238510365830225
2022-10-06,S00,0.05240880899190745
2022-10-07,S00,0.09395406071320532
2022-10-10,S00,0.13727711554708333
2022-10-11,S00,0.14211264744364657
2022-10-12,S00,0.1448562290498932
2022-10-13,S00,0.11997117824390613
2022-10-14,S00,0.18099126231523038
2022-10-17,S00,0.22661027957973684
2022-10-18,S00,0.23446257779688615
2022-10-19,S00,0.26744186520533425
2022-10-20,S00,0.27094504674349407
2022-10-21,S00,0.22594139811028774
2022-10-24,S00,0.2257794299234004
2022-10-25,S00,0.24267096557944562
2022-10-26,S00,0.24145585320270443
2022-10-27,S00,0.23606291016462833
2022-10-28,S00,0.26234036993216875
2022-10-31,S00,0.28828568167515495
2022-11-01,S00,0.29075751676899
2022-11-02,S00,0.26712426744625317
2022-11-03,S00,0.2756703466782787
2022-11-04,S00,0.24832518322581432
2022-11-07,S00,0.2460700985166507
2022-11-08,S00,0.2509299650983483
2022-11-09,S00,0.2577634715335645
2022-11-10,S00,0.2800808717965611
2022-11-11,S00,0.27148025503391543
2022-11-14,S00,0.26508688103533784
2022-11-15,S00,0.2802130639551998
2022-11-16,S00,0.27225159150852335
2022-11-17,S00,0.2743796389158938
2022-11-18,S00,0.27490615881282404
2022-11-21,S00,0.28179826584233514
2022-11-22,S00,0.26770541738954245
2022-11-23,S00,0.2642199842779647
2022-11-25,S00,0.27907379843756025
2022-11-28,S00,0.27239141921882865
2022-11-29,S00,0.2908714126544691
2022-11-30,S00,0.3117032417241556
2022-12-01,S00,0.30948916640826
2022-12-02,S00,0.31437232201321264
2022-12-05,S00,0.3053895837168317
2022-12-06,S00,0.2914838514670738
2022-12-07,S00,0.28710980506000744
2022-12-08,S00,0.28334900375421124
2022-12-09,S00,0.2789230744413042
2022-12-12,S00,0.2304752546292144
2022-12-13,S00,0.2338173137403543
2022-12-14,S00,0.23302934721091356
2022-12-15,S00,0.2550358056917763
2022-12-16,S00,0.2564879961067217
2022-12-19,S00,0.2439723303556275
2022-12-20,S00,0.2651190502449793
2022-12-21,S00,0.24968312272875595
2022-12-22,S00,0.30104602073473635
2022-12-23,S00,0.2969242900308619
2022-12-27,S00,0.30047452725377255
2022-12-28,S00,0.30237140130682255
2022-12-29,S00,0.30116045153144805
2022-12-30,S00,0.29306970628521495
2023-01-03,S00,0.3121207176586532
2023-01-04,S00,0.2874636493148821
2023-01-05,S00,0.2891000816852069
2023-01-06,S00,0.2899201249131485
2023-01-09,S00,0.2597541527068101
2023-01-10,S00,0.2504853285373294
2023-01-11,S00,0.23422490045668679
2023-01-12,S00,0.22553437832793394
2023-01-13,S00,0.23624981842635628
2023-01-17,S00,0.1818560292887454
2023-01-18,S00,0.12135335098783995
2023-01-19,S00,0.12520846469653335
2023-01-20,S00,0.09359156819222837
2023-01-23,S00,0.06302546111551895
2023-01-24,S00,0.09238160278794835
2023-01-25,S00,0.09109832901618345
2023-01-26,S00,0.017247470406437947
2023-01-27,S00,0.017490521584661686
2023-01-30,S00,-0.01239325947276468
2023-01-31,S00,-0.06961804242307941
2023-02-01,S00,-0.08736256132224055
2023-02-02,S00,-0.08576109379156568
2023-02-03,S00,-0.06602433177826374
2023-02-06,S00,-0.10311772141060777
2023-02-07,S00,-0.08191916140356562
2023-02-08,S00,-0.09286086131098631
2023-02-09,S00,-0.09442973225298115
2023-02-10,S00,-0.11042451964029995
2023-02-13,S00,-0.2107072571164824
2023-02-14,S00,-0.20100010856103961
2023-02-15,S00,-0.16794238311220114
2023-02-16,S00,-0.18812625109982492
2023-02-17,S00,-0.18040187415838288
2023-02-21,S00,-0.221941915013241
2023-02-22,S00,-0.2281434944253895
2023-02-23,S00,-0.2244412016974265
2023-02-24,S00,-0.22220579253374806
2023-02-27,S00,-0.2305086956848288
2023-02-28,S00,-0.232572209693684
2023-03-01,S00,-0.23497903010763713
2023-03-02,S00,-0.2347939621039612
2023-03-03,S00,-0.3072288687978348
2023-03-06,S00,-0.3073351868482865
2023-03-07,S00,-0.3035516790759185
2023-03-08,S00,-0.30408696597241386
2023-03-09,S00,-0.24795156600621915
2023-03-10,S00,-0.2512234889069281
2023-03-13,S00,-0.23609560174262775
2023-03-14,S00,-0.2409277580701332
2023-03-15,S00,-0.2063877596576302
2023-03-16,S00,-0.20896795904591342
2023-03-17,S00,-0.1618542409331975
2023-03-20,S00,-0.14074526165214035
2023-03-21,S00,-0.12127328905320582
2023-03-22,S00,-0.13705170338134323
2023-03-23,S00,-0.13308048840139117
2023-03-24,S00,-0.1364904394266738
2023-03-27,S00,-0.15117313840406021
2023-03-28,S00,-0.1529043013904769
2023-03-29,S00,-0.16774291519667667
2023-03-30,S00,-0.15383263460985785
2023-03-31,S00,-0.14279803969528707
2023-04-03,S00,-0.1376637757791519
2023-04-04,S00,-0.13096440556930164
2023-04-05,S00,-0.12272668462641419
2023-04-06,S00,-0.13147742088372183
2023-04-10,S00,-0.16124451453933775
2023-04-11,S00,-0.162631307430096
2023-04-12,S00,-0.1653407287605128
2023-04-13,S00,-0.15476066144174758
2023-04-14,S00,-0.15274968736713712
2023-04-17,S00,-0.1512525873604989
2023-04-18,S00,-0.16482080199447577
2023-04-19,S00,-0.1673121819283295
2023-04-20,S00,-0.1828033317210959
2023-04-21,S00,-0.15988305677085773
2023-04-24,S00,-0.13058184341080242
2023-04-25,S00,-0.11406429432737894
2023-04-26,S00,-0.11460676665645811
2023-04-27,S00,-0.05902250035356704
2023-04-28,S00,-0.05536190288627624
2023-05-01,S00,-0.018620757366489746
2023-05-02,S00,0.04436608179942054
2023-05-03,S00,0.0780665216272802
2023-05-04,S00,0.10957778132851174
2023-05-05,S00,0.1326861944619543
2023-05-08,S00,0.13941320203068652
2023-05-09,S00,0.14250484832522753
2023-05-10,S00,0.15809079119919847
2023-05-11,S00,0.15825273207983212
2023-05-12,S00,0.15478601956810314
2023-05-15,S00,0.15949938433125674
2023-05-16,S00,0.17562839823696408
2023-05-17,S00,0.15678640612342631
2023-05-18,S00,0.18679517124082284
2023-05-19,S00,0.1927606467620298
2023-05-22,S00,0.2647109338017632
2023-05-23,S00,0.3029682635157926
2023-05-24,S00,0.2832515911545646
2023-05-25,S00,0.301120099435696
2023-05-26,S00,0.3132543233241797
2023-05-30,S00,0.31625250189594406
2023-05-31,S00,0.298978187885456
2023-06-01,S00,0.29232955801002564
2023-06-02,S00,0.34305722659941074
2023-06-05,S00,0.34509079756995065
2023-06-06,S00,0.3461021608031853
2023-06-07,S00,0.3516215972923569
2023-06-08,S00,0.3405069121793709
2023-06-09,S00,0.3556420306307287
2023-06-12,S00,0.3326725475170134
2023-06-13,S00,0.3490842823234379
2023-06-14,S00,0.3152436090082891
2023-06-15,S00,0.3296670377578015
2023-06-16,S00,0.29161849869773016
2023-06-20,S00,0.2754070316492762
2023-06-21,S00,0.2610452572694675
2023-06-22,S00,0.3010095695997768
2023-06-23,S00,0.3051148371494665
2023-06-26,S00,0.31192685233358286
2023-06-27,S00,0.30119590308722965
2023-06-28,S00,0.3098191235991257
2023-06-29,S00,0.32814409091993507
2023-06-30,S00,0.3099314797202926
2023-07-03,S00,0.2932540807415454
2023-07-05,S00,0.2891156008074873
2023-07-06,S00,0.2542533938864552
2023-07-07,S00,0.2534790384767144
2023-07-10,S00,0.2546711219221293
2023-07-11,S00,0.25277949690357393
2023-07-12,S00,0.2620387571211727
2023-07-13,S00,0.28224700928309326
2023-07-14,S00,0.25878091722336405
2023-07-17,S00,0.26194130791611686
2023-07-18,S00,0.244570911927339
2023-07-19,S00,0.24658263543602196
2023-07-20,S00,0.23670251064847778
2023-07-21,S00,0.23244120533216447
2023-07-24,S00,0.23290255533347037
2023-07-25,S00,0.23006375240315244
2023-07-26,S00,0.22820641345896586
2023-07-27,S00,0.2577320561310167
2023-07-28,S00,0.25909254005833005
2023-07-31,S00,0.25467600590549105
2023-08-01,S00,0.24585749641185703
2023-08-02,S00,0.2055557306203368
2023-08-03,S00,0.1854319872757888
2023-08-04,S00,0.1886559877386888
2023-08-07,S00,0.148357021143859
2023-08-08,S00,0.1489529935369224
2023-08-09,S00,0.15357460798731581
2023-08-10,S00,0.15077053575664046
2023-08-11,S00,0.14449660333354206
2023-08-14,S00,0.14640789321145103
2023-08-15,S00,0.13995727549020723
2023-08-16,S00,0.11222137739136523
2023-08-17,S00,0.12488622578524385
2023-08-18,S00,0.09380117215399683
2023-08-21,S00,0.09326782817213565
2023-08-22,S00,0.09201531493833243
2023-08-23,S00,0.021610083615677757
2023-08-24,S00,0.0409944550315108
2023-08-25,S00,0.037997259715934435
2023-08-28,S00,0.015255597257466127
2023-08-29,S00,-0.016819395113889513
2023-08-30,S00,0.010818630128475268
2023-08-31,S00,0.022449622004540388
2023-09-01,S00,-0.03262301487555098
2023-09-05,S00,-0.04808415145874768
2023-09-06,S00,-0.04554249125752827
2023-09-07,S00,-0.07935620055705639
2023-09-08,S00,-0.10456744764614685
2023-09-11,S00,-0.12445131518203077
2023-09-12,S00,-0.11445677045451803
2023-09-13,S00,-0.09461980213984021
2023-09-14,S00,-0.10542251971344446
2023-09-15,S00,-0.08054841415184283
2023-09-18,S00,-0.08739564526815674
2023-09-19,S00,-0.09708445786773964
2023-09-20,S00,-0.08263392429713447
2023-09-21,S00,-0.06124517062214749
2023-09-22,S00,-0.0765116122946863
2023-09-25,S00,-0.07627003909864062
2023-09-26,S00,-0.1187923993545106
2023-09-27,S00,-0.1161407731139814
2023-09-28,S00,-0.11686098552475027
2023-09-29,S00,-0.10391283484133143
2023-10-02,S00,-0.10250676142318921
2023-10-03,S00,-0.0965503739199476
2023-10-04,S00,-0.0953512021135269
2023-10-05,S00,-0.09753446646584987
2023-10-06,S00,-0.09838253898486633
2023-10-09,S00,-0.08685910502602216
2023-10-10,S00,-0.07402235825613132
2023-10-11,S00,-0.10298139645996211
2023-10-12,S00,-0.10593808259879184
2023-10-13,S00,-0.08784946203582195
2023-10-16,S00,-0.05421901303332133
2023-10-17,S00,-0.05451394647575298
2023-10-18,S00,0.025774232672756987
2023-10-19,S00,0.025240704281099955
2023-10-20,S00,0.015296737049586687
2023-10-23,S00,0.023625837097654888
2023-10-24,S00,0.0392396503280378
2023-10-25,S00,0.0364938877486625
2023-10-26,S00,-0.02143922216799055
2023-10-27,S00,-0.03848480723776696
2023-10-30,S00,-0.016559394871098514
2023-10-31,S00,-0.0427973996362106
2023-11-01,S00,-0.047388016374888015
2023-11-02,S00,-0.11371160406162803
2023-11-03,S00,-0.0786388246885449
2023-11-06,S00,-0.0742814271874271
2023-11-07,S00,-0.06672046332639027
2023-11-08,S00,-0.06714532575863753
2023-11-09,S00,-0.06776168458521308
2023-11-10,S00,-0.02133557982924151
2023-11-13,S00,-0.020741605955317766
2023-11-14,S00,0.040937188578831975
2023-11-15,S00,0.044911176243769384
2023-11-16,S00,0.03925525377424273
2023-11-17,S00,0.0412471315409695
2023-11-20,S00,0.03194941689473385
2023-11-21,S00,0.023827969406407606
2023-11-22,S00,0.020153531987574125
2023-11-24,S00,0.030373199093968337
2023-11-27,S00,0.03341409758223357
2023-11-28,S00,0.06612961876321914
2023-11-29,S00,0.06655630072615369
2023-11-30,S00,0.06271278037291006
2023-12-01,S00,0.05228382508688006
2023-12-04,S00,0.07640361111843141
2023-12-05,S00,0.0794589231442187
2023-12-06,S00,0.09701204423020553
2023-12-07,S00,0.10391753144246832
2023-12-08,S00,0.13536814068523295
2023-12-11,S00,0.16897363302401963
2023-12-12,S00,0.15888159264692425
2023-12-13,S00,0.18575268112521848
2023-12-14,S00,0.17022601254299943
2023-12-15,S00,0.16320279691035947
2023-12-18,S00,0.17277091088719645
2023-12-19,S00,0.1533116696140624
2023-12-20,S00,0.09391730912261008
2023-12-21,S00,0.09010023056328376
2023-12-22,S00,0.09567572445512976
2023-12-26,S00,0.16239685773139587
2023-12-27,S00,0.16603710321666712
2023-12-28,S00,0.16583961403188324
2023-12-29,S00,0.16768805937816764
2024-01-02,S00,0.1465527706546411
2024-01-03,S00,0.16104081913243606
2024-01-04,S00,0.16875530220408402
2024-01-05,S00,0.16866219845338015
2024-01-08,S00,0.17452349109809787
2024-01-09,S00,0.16996233875725375
2024-01-10,S00,0.16783576957109095
2024-01-11,S00,0.169673408610658
2024-01-12,S00,0.16554439413450198
2024-01-16,S00,0.1491064099027883
2024-01-17,S00,0.1501724304309591
2024-01-18,S00,0.13990415944296408
2024-01-19,S00,0.07413417322561308
2024-01-22,S00,0.07569456517220471
2024-01-23,S00,0.09562119998419025
2024-01-24,S00,0.0997378184574385
2024-01-25,S00,0.07015726568749579
2024-01-26,S00,0.0403442537903331
2024-01-29,S00,0.08098490300209568
2024-01-30,S00,0.07927807104271305
2024-01-31,S00,0.009199233331040843
2024-02-01,S00,0.011191737009693286
2024-02-02,S00,0.007880224287079272
2024-02-05,S00,0.07240150518281725
2024-02-06,S00,0.06473609905359218
2024-02-07,S00,0.06380897938578564
2024-02-08,S00,0.06039153849703975
2024-02-09,S00,0.05869397530999893
2024-02-12,S00,0.05913789478803344
2024-02-13,S00,0.057275770366971165
2024-02-14,S00,0.0364667943545825
2024-02-15,S00,-0.021845496138819816
2024-02-16,S00,0.011704995953937784
2024-02-20,S00,-0.03360181884140928
2024-02-21,S00,-0.03282974217817792
2024-02-22,S00,-0.012784588777530524
2024-02-23,S00,-0.020403574482624837
2024-02-26,S00,-0.018571161534654195
2024-02-27,S00,-0.017584693396485523
2024-02-28,S00,-0.020999399436380194
2024-02-29,S00,-0.015480322554361008
2024-03-01,S00,-0.01501606391556786
2024-03-04,S00,-0.01585926847470842
2024-03-05,S00,0.037631577946014586
2024-03-06,S00,0.004468636607685347
2024-03-07,S00,-0.02090884248166233
2024-03-08,S00,-0.08399596947368217
2024-03-11,S00,-0.09474644741870668
2024-03-12,S00,-0.11807869108633656
2024-03-13,S00,-0.1294176204023708
2024-03-14,S00,-0.11795184899196264
2024-03-15,S00,-0.18144717051821893
2024-03-18,S00,-0.18357977662767458
2024-03-19,S00,-0.17132299247363975
2024-03-20,S00,-0.1781539646433398
2024-03-21,S00,-0.16957230932385475
2024-03-22,S00,-0.10466388545652623
2024-03-25,S00,-0.09387981007832673
2024-03-26,S00,-0.0961436992320958
2024-03-27,S00,-0.091652562752159
2024-03-28,S00,-0.09481006766781619
2024-04-01,S00,-0.0942156796118772
2024-04-02,S00,-0.09315840426826442
2024-04-03,S00,-0.06926964834991564
2024-04-04,S00,-0.059187704538066564
2024-04-05,S00,-0.07149294384691422
2024-04-08,S00,-0.071181843310963
2024-04-09,S00,-0.07451633283028304
2024-04-10,S00,-0.08248862591786972
2024-04-11,S00,-0.11256500257422734
2024-04-12,S00,-0.15759858745641095
2024-04-15,S00,-0.14419683779192002
2024-04-16,S00,-0.15160329290340802
2024-04-17,S00,-0.13619462547378602
2024-04-18,S00,-0.11845021717444947
2024-04-19,S00,-0.12157558837210718
2024-04-22,S00,-0.142173280467939
2024-04-23,S00,-0.13358686515995022
2024-04-24,S00,-0.1339615939698261
2024-04-25,S00,-0.12114016921759975
2024-04-26,S00,-0.12044705000111489
2024-04-29,S00,-0.15008182469036785
2024-04-30,S00,-0.1254838671752195
2024-05-01,S00,-0.09373692280075618
2024-05-02,S00,-0.06039175058655324
2024-05-03,S00,-0.007092460994314478
2024-05-06,S00,-0.01297382453399438
2024-05-07,S00,-0.015301912416043178
2024-05-08,S00,-0.012937860238280797
2024-05-09,S00,-0.014906473319767832
2024-05-10,S00,-0.01440069485996212
2024-05-13,S00,-0.012777367773825597
2024-05-14,S00,-0.0635561799381876
2024-05-15,S00,-0.04296087350655007
2024-05-16,S00,-0.0702252594757106
2024-05-17,S00,-0.10391529342260353
2024-05-20,S00,-0.07435730985200967
2024-05-21,S00,-0.07392443080594918
2024-05-22,S00,-0.09230308163680999
2024-05-23,S00,-0.11534145160644348
2024-05-24,S00,-0.1257910375624522
2024-05-28,S00,-0.127978168171163
2024-05-29,S00,-0.12161297080828076
2024-05-30,S00,-0.1409582527495127
2024-05-31,S00,-0.1319307537669215
2024-06-03,S00,-0.13048146433607008
2024-06-04,S00,-0.17609298297694176
2024-06-05,S00,-0.17627627152713932
2024-06-06,S00,-0.1513669400802815
2024-06-07,S00,-0.12018486672454624
2024-06-10,S00,-0.11542842882535938
2024-06-11,S00,-0.08727195027584041
2024-06-12,S00,-0.07811532403164387
2024-06-13,S00,-0.08150134666436819
2024-06-14,S00,-0.055586442242163824
2024-06-17,S00,-0.075686154923362
2024-06-18,S00,-0.07708614617681746
2024-06-20,S00,-0.057967132792344146
2024-06-21,S00,-0.05926246511893812
2024-06-24,S00,-0.06558588223371443
2024-06-25,S00,-0.06920278018613277
2024-06-26,S00,-0.067397039954553
2024-06-27,S00,-0.07020276345033469
2024-06-28,S00,-0.059605181344824495
2024-07-01,S00,-0.06276703480736656
2024-07-02,S00,-0.05600648893587324
2024-07-03,S00,-0.04322653877838665
2024-07-05,S00,-0.08670666904381692
2024-07-08,S00,-0.080537606333569
2024-07-09,S00,-0.07977789570630801
2024-07-10,S00,-0.07188604601318996
2024-07-11,S00,-0.08809348034270638
2024-07-12,S00,-0.07751789551711671
2024-07-15,S00,-0.027771810013604157
2024-07-16,S00,-0.06395292022368629
2024-07-17,S00,0.03383688093862877
2024-07-18,S00,-0.018488122105732543
2024-07-19,S00,-0.027524148277084406
2024-07-22,S00,0.02212757556038443
2024-07-23,S00,0.03132081572385296
2024-07-24,S00,-0.03604963273926628
2024-07-25,S00,0.015302192590388864
2024-07-26,S00,-0.04891148498255152
2024-07-29,S00,-0.05285902498390866
2024-07-30,S00,0.010989337273147073
2024-07-31,S00,0.07767194161053487
2024-08-01,S00,0.10327232092481202
2024-08-02,S00,0.1488832083447034
2024-08-05,S00,0.1471430263156669
2024-08-06,S00,0.17337759197908187
2024-08-07,S00,0.17708550609113077
2024-08-08,S00,0.20729969543318877
2024-08-09,S00,0.2093035303229083
2024-08-12,S00,0.2090025739457101
2024-08-13,S00,0.21837556410522538
2024-08-14,S00,0.22503749014986693
2024-08-15,S00,0.25376917363629287
2024-08-16,S00,0.2652227764304301
2024-08-19,S00,0.26078006377234114
2024-08-20,S00,0.2610471942137573
2024-08-21,S00,0.25936357907842356
2024-08-22,S00,0.26181478522811835
2024-08-23,S00,0.29459444663785395
2024-08-26,S00,0.29565246833482367
2024-08-27,S00,0.29548441970339756
2024-08-28,S00,0.2813581366788257
2024-08-29,S00,0.29099578414314364
2024-08-30,S00,0.28242976327055413
2024-09-03,S00,0.28239412288494903
2024-09-04,S00,0.28453445108942443
2024-09-05,S00,0.2797348477677311
2024-09-06,S00,0.27802132597329526
2024-09-09,S00,0.2672077222752229
2024-09-10,S00,0.25980725319322845
2024-09-11,S00,0.27560097670592804
2024-09-12,S00,0.2781434300557706
2024-09-13,S00,0.28150639622400225
2024-09-16,S00,0.2778448830903362
2024-09-17,S00,0.2900712277486013
2024-09-18,S00,0.29016462232981705
2024-09-19,S00,0.27855381744763863
2024-09-20,S00,0.2779011561678032
2024-09-23,S00,0.27832217646723534
2024-09-24,S00,0.2778562883693682
2024-09-25,S00,0.28042964060504777
2024-09-26,S00,0.2818024099106789
2024-09-27,S00,0.2805116417972028
2024-09-30,S00,0.2863799157777789
2024-10-01,S00,0.29044934104322695
2024-10-02,S00,0.28674103936317424
