date,net_return,gross_return,transaction_cost,borrow_cost,nav,turnover,gross_exposure,net_exposure,beta_exposure,max_group_exposure,max_weight,rank_ic,risk_liquidation,capacity_proxy_nav
2019-04-09,4.995452584288723e-06,0.00020624373505786752,0.0001750106008556791,2.6237681617899706e-05,93707.40559535306,0.4901540821008709,0.7138344911166716,-2.9075201973695357e-15,-2.914335439641036e-15,7.650130529057719e-16,0.06911101058757996,-0.07402597402597402,False,136896.50231356468
2019-04-10,-0.0004991246112556433,-0.0002935996586475586,0.00017618928858959118,2.9335664018493483e-05,93660.6339229635,0.4955577047733417,0.41225200767697784,2.8450511895773285e-15,2.9004576518332215e-15,6.869504964868156e-16,0.04361404873769103,-0.08051948051948052,False,260514.9112706768
2019-04-11,-0.00012869256259100015,6.475358296625397e-05,0.00017650428222806336,1.694186332919075e-05,93648.58049597006,0.4970801749902641,0.6731877431159111,-2.3224788401261468e-15,-2.3869795029440866e-15,3.8163916471489756e-16,0.07832703313667914,0.006493506493506493,False,298544.5247406137
2019-04-12,1.2498676695828781e-06,0.0002052250806872338,0.00017630996330055858,2.7665249717092335e-05,93648.69754430313,0.4968341469805933,0.6050328238104687,8.944000810135089e-17,5.551115123125783e-17,2.7755575615628914e-17,0.08651734922136585,-0.08831168831168833,False,294834.4597508663
2019-04-15,-0.0004609204409343186,-0.0002101232185304692,0.00017620413453680534,7.459308786704405e-05,93605.53294533808,0.49665102314113724,0.5498408562734981,-3.2140898367240623e-16,-3.608224830031759e-16,7.632783294297951e-17,0.05635537215567079,0.08961038961038961,False,289772.44694737653
2019-04-16,-0.00014187177328062384,5.484330996539296e-05,0.0001741188836731333,2.25961995728835e-05,93592.25296239025,0.49018060847620126,0.7038795072954818,-7.162770637893558e-15,-6.907668881339646e-15,2.1024848528838902e-15,0.08135153769332569,-0.062337662337662345,False,510330.60621353943
2019-04-17,-0.0006163536427110234,-0.00041486277469660764,0.00017256431292008063,2.8926555094335156e-05,93534.56703634735,0.4871432416051572,0.6642152977303298,2.3238952797532986e-15,2.858824288409778e-15,1.3409412469300719e-15,0.09404340048870648,0.0012987012987012987,False,397124.2671776145
2019-04-18,-0.00010903790627601848,4.253924302827302e-05,0.00012428063021948353,2.729651908480798e-05,93524.36822299327,0.35001343076769287,0.7638688061612281,-4.0746289573689965e-15,-3.941291737419306e-15,1.8110513089197866e-15,0.09987801226598349,0.07402597402597402,False,293699.03222803044
2019-04-22,-0.00013795667794261996,0.00016311115007841266,0.0001755003530356246,0.00012556747498540803,93511.46591184655,0.4927301646441952,0.871612157846529,-8.893431130959527e-15,-8.854028621385623e-15,2.643718577388654e-15,0.08853605196924737,0.05584415584415584,False,144400.1352725088
2019-04-23,0.00011648784038066458,0.0003214333380045607,0.00016912581990417537,3.581967771972074e-05,93522.35886056146,0.476737749861973,0.5683833545340122,-6.5851141647110594e-15,-6.5780714209040525e-15,1.1518563880486e-15,0.09978820165728736,0.05844155844155843,False,363711.50590295374
2019-04-24,-0.00015995354681633847,3.6030545355554964e-05,0.0001726258721225502,2.335822004934324e-05,93507.39962755509,0.4866541835750378,0.5311255371757743,-5.979011557031672e-16,-6.800116025829084e-16,4.961309141293668e-16,0.04929317226090913,0.16883116883116883,False,235909.58431191262
2019-04-25,-0.0001676956711262285,3.0424559909148473e-05,0.00017629315416513967,2.1827076870237324e-05,93491.71884141928,0.49631623457669977,0.5545021242868557,-1.915338568012134e-15,-2.067790383364354e-15,1.5751289161869408e-15,0.06883296640483506,-0.12727272727272726,False,195425.4131136453
