candidate,eligible,robust_sharpe,mean_sharpe,train_sessions,train_total_return,train_cagr,train_annual_volatility,train_sharpe,train_max_drawdown,train_positive_day_rate,train_gross_total_return,train_total_transaction_cost,train_total_borrow_cost,train_annual_turnover,train_average_gross,train_average_abs_net,train_average_abs_beta,train_missing_held_sessions,validation_sessions,validation_total_return,validation_cagr,validation_annual_volatility,validation_sharpe,validation_max_drawdown,validation_positive_day_rate,validation_gross_total_return,validation_total_transaction_cost,validation_total_borrow_cost,validation_annual_turnover,validation_average_gross,validation_average_abs_net,validation_average_abs_beta,validation_missing_held_sessions
residual_momentum_252_skip_21_tail30_r10,False,-0.27527884772956723,-0.13589760355332917,1259,-0.07543445595625409,-0.015576143392313724,0.05208530268166573,-0.27527884772956723,-0.11442965273773065,0.4670373312152502,-0.008359563620991994,0.007813782929438323,0.062210558848974834,4.444679189690316,0.8303821583842332,0.005524601992222051,0.011004447994336771,0,502,-0.0010515663956778276,-0.0005280162460326032,0.03620259588915812,0.003483640622908903,-0.030050505707926445,0.5318725099601593,0.03156920716400813,0.002607980707888028,0.029525453666392334,3.726020864896209,0.9817796310276824,0.00519486032916276,0.011893604674547146,0
residual_momentum_126_skip_21_rank_r5,False,-0.28580607032715794,-0.16782006168643407,1259,-0.08017466181569333,-0.016588442226946554,0.05350681185824749,-0.28580607032715794,-0.1189839227846613,0.49722001588562353,0.001712532563050706,0.016203174322331707,0.06907272201280731,9.223556339570843,0.9242154623802282,0.006377349805062482,0.006832637016368488,0,502,-0.00502956514976749,-0.0025279716107283745,0.03703810263805385,-0.04983405304571021,-0.040504888323783406,0.5318725099601593,0.03015356606364472,0.005064113316731549,0.02968679213241243,7.238401464501362,0.9928701409652583,0.007636717291798069,0.01008621867473355,0
raw_momentum_126_skip_21_tail30_r5,False,-0.29168679261317215,-0.11384819722706442,1259,-0.07872835615650697,-0.016279133685713765,0.05168197289988521,-0.29168679261317215,-0.11224288567052787,0.49404289118347894,0.0017601878483237687,0.01710850413332321,0.06664361837159413,9.733800889014324,0.8916738914625257,0.006522252062756835,0.008333246136161052,0,502,0.0031448323729530436,0.001577446503565172,0.03327623541165002,0.06399039815904331,-0.03453563430635176,0.545816733067729,0.037649438464235185,0.0053573540829699754,0.028462055552728495,7.655378486055777,0.9532584439186028,0.008806263553437594,0.00893615628347823,0
residual_momentum_252_skip_21_rank_r5,False,-0.3020310132031166,-0.09525238089783045,1259,-0.08782465646202753,-0.01823097936386775,0.05575267071527258,-0.3020310132031166,-0.11943177661771187,0.46068308181096107,-0.015684814065253905,0.012181161627238661,0.06392251054692077,6.936472835046727,0.8533584370995062,0.004327883087899063,0.007652645386634691,0,502,0.007387995917487178,0.003701917433969193,0.040467949288793645,0.1115262514074557,-0.045289784786227805,0.5418326693227091,0.042479125622021385,0.003951230689404735,0.03029048190026415,5.650225116444521,1.0080695022027628,0.0042200235679701985,0.010637869274772529,0
residual_momentum_252_skip_21_tail20_r5,False,-0.3132061180662824,-0.037102377130828604,1259,-0.09811413003378933,-0.02045770666267621,0.06018879298750612,-0.3132061180662824,-0.13051626486343715,0.45591739475774423,-0.025275702901539465,0.015094004970093864,0.06256091572563854,8.57471908239581,0.8365095443314723,0.0061201189852207434,0.009020530181764314,0,502,0.02035028770029612,0.010164435752472833,0.046915569631321874,0.2390013638046252,-0.053096593648404244,0.5278884462151394,0.05674966378419044,0.005148208271003893,0.029905758290971987,7.348429517363376,0.9997035124073886,0.007527151794582712,0.01232329619723356,0
raw_momentum_252_skip_21_rank_r5,False,-0.3155674861679662,-0.10550379283432187,1259,-0.09714964384299973,-0.020248123314268396,0.05924062284869289,-0.3155674861679662,-0.13106383851703662,0.4964257347100874,-0.019726583398248176,0.013859267679025946,0.068402751118221,7.8922529167890465,0.913456697443057,0.004757691524966434,0.007365201646571286,0,502,0.0067382695494053735,0.003376901193895776,0.03981570461643262,0.10455990049932246,-0.04296005283622295,0.5338645418326693,0.04129009301312858,0.004235136324910912,0.029511059676336507,6.055434360009446,0.9815987993841014,0.004867106513317478,0.011132956533132957,0
raw_momentum_252_skip_21_tail20_r5,False,-0.32618661712568875,-0.08404799777611227,1259,-0.09551305383950104,-0.019892900845094097,0.05666407729872355,-0.32618661712568875,-0.13230039071127186,0.4988085782366958,-0.01668946897470469,0.01689846137784086,0.06664587496229622,9.60661162190331,0.8893301583803466,0.0045287666101019395,0.00781051837133964,0,502,0.010390504195623373,0.0052025247716906975,0.037193183784524894,0.1580906215734642,-0.04065013457047839,0.5139442231075697,0.04513845863120158,0.005328516322093578,0.028485203438285176,7.609014045304269,0.9500768258286141,0.0053300583280724715,0.012189728800341028,0
residual_momentum_126_skip_21_tail20_r5,False,-0.3417609153863738,-0.13467920214981577,1259,-0.09947892369994416,-0.02075458356281401,0.05665731286150622,-0.3417609153863738,-0.1433568567255562,0.4988085782366958,-0.020758665697757528,0.017079709055848387,0.06671859099976246,9.710412663737122,0.8935778064756361,0.00804835476912304,0.009485485230500008,0,502,0.004268022512726954,0.0021402411670847776,0.04129049517274528,0.07240251108674228,-0.04717255969743739,0.5298804780876494,0.03913473934141232,0.005361351453175891,0.028769806579671917,7.655378486055777,0.964905578886341,0.010085884820679802,0.013272017486099161,0
raw_momentum_126_skip_21_tail20_r5,False,-0.3431887960647285,-0.15233060415383956,1259,-0.09489168889558763,-0.019758167992276587,0.053904773405224156,-0.3431887960647285,-0.1286227907986386,0.49166004765687055,-0.01749556300934363,0.017112775937301577,0.06493079205602409,9.733805707394689,0.8689737948271177,0.007061106362096268,0.010018628263265394,0,502,0.0014741538532330178,0.0007397420509585029,0.035932422236279085,0.03852758775704939,-0.037913905000010684,0.5418326693227091,0.035264300532198645,0.005358399819963572,0.027826785638350723,7.655378486055777,0.930451863887674,0.007331210593322074,0.011687957162294559,0
raw_momentum_252_skip_21_tail30_r5,False,-0.3601335530867489,-0.22141597771619112,1259,-0.09951833864091553,-0.02076316264758027,0.0541729195521471,-0.3601335530867489,-0.1270301025019701,0.4948371723590151,-0.019362255014753638,0.016658873477947752,0.06860226938652136,9.473980924086835,0.9152304226066479,0.0039432867912817735,0.007294943852860662,0,502,-0.007312442773530159,-0.0036774963944398165,0.036503415761766925,-0.08269840234563337,-0.04066571958819509,0.5219123505976095,0.02788818123688719,0.005204655909679135,0.029641654365828975,7.435114526814564,0.9840044819000147,0.004364475884107829,0.010102591519361359,0
residual_momentum_252_skip_21_tail30_r5,False,-0.3679071754074459,-0.16419744551971788,1259,-0.10003002111917458,-0.02087456309649538,0.05344331231997307,-0.3679071754074459,-0.12506507695345848,0.46386020651310567,-0.02646939382695135,0.014446177821333603,0.06411013184450526,8.211134434050232,0.8556911651802057,0.004090064945756686,0.007413842324155345,0,502,0.001557794474574381,0.0007816973136172134,0.03965943659039191,0.0395122843680101,-0.042916129018767735,0.5298804780876494,0.03754286487403169,0.004884939976542983,0.030413710753583754,6.975222690355549,1.009183861460556,0.004708525088200955,0.009189971847144072,0
