session,eligible_assets,gross,net,turnover,forecast_volatility,net_budget_ratio,maximum_factor_budget_ratio,maximum_sleeve_budget_ratio,exposure_equity,exposure_duration,exposure_credit,exposure_commodity,exposure_usd
2010-05-12,19,0.9999999999998701,0.10779059795839341,0.12016959311479168,0.09999999999997711,0.17965099659732237,0.7423940880178731,0.6105084137791001,0.37119704400893655,-0.09605656730792117,0.16503610028466392,-0.22999999999991053,0.08999999999996922
2010-05-19,19,1.0000000000171456,0.33339316296858923,0.25000000001478145,0.09724541849042675,0.5556552716143154,0.7695409043623356,0.7499999999999999,0.3847704521811678,0.07669658147867199,0.21,-0.23000000000064225,0.08999999999945033
2010-05-26,19,0.9999999999900074,0.33170435130767706,0.013344335919466453,0.09999999999878173,0.5528405855127951,0.7706709383435145,0.7481897655223498,0.38533546917175726,0.07570735689479227,0.2092759062101875,-0.22999999999406134,0.08999999999706819
2010-06-03,19,1.000000000030854,0.40000000000105673,0.07336803642376337,0.10000006365171382,0.6666666666684279,0.8040221310644317,0.7499999999999999,0.4020110655322158,0.11655751170425219,0.21,-0.23000000000302606,0.09000000000604702
2010-06-10,19,1.0000000000289897,0.3999999999962952,0.25000000002699097,0.09927850930551613,0.666666666660492,0.7029629863766029,0.632343193938576,0.35148149318830146,0.0926342952440891,0.09024401901751647,-0.20475234055485433,0.05212851083390314
2010-06-17,19,1.0000000000375169,0.3999999999791313,0.2500000000407917,0.08769436213083667,0.6666666666318856,0.4793107681378717,0.7106223453190427,0.23965538406893586,0.09280984178906122,0.09079719374433692,-0.20419711017298187,0.15788901704784908
2010-06-24,19,1.0000000000331397,0.3999999999511036,0.2500000000370636,0.07877605370100352,0.6666666665851727,0.408421332600082,0.714334281607872,0.13793841535156223,0.09491873681666525,0.05999999999885151,-0.204210666300041,0.15846614167858097
2010-07-01,19,0.999999999953145,0.28676243957369735,0.2500000000179404,0.07610270016690598,0.4779373992894956,0.5481209739618189,0.9999999999603804,0.04745044024908488,0.09674519942503018,0.059999999998974714,-0.2501368611649348,0.21924838958472756
2010-07-09,19,1.000000000037081,0.4350328158946991,0.2500000000305419,0.0570263343566336,0.7250546931578319,0.4923505550005536,1.0,0.01348471521056055,0.13014467398819704,0.05933274698700542,-0.17556115774310668,0.19694022200022143
2010-07-16,19,1.0000000000587859,0.582593073685028,0.2500000000212901,0.0478329125415883,0.9709884561417134,0.4377022648026048,1.0,0.00935405456855312,0.1614611085131566,0.04115784018231472,-0.10194268183991917,0.17508090592104195
2010-07-23,19,1.0000000000375338,0.5787975008280426,0.07637397091958492,0.04772131088486187,0.964662501380071,0.35064942803629334,0.7500000000112632,0.00943034897159033,0.17532471401814667,0.04149353550846814,-0.10362237830396383,0.13664088219125764
2010-07-30,19,0.9999999999938801,0.5778178520636538,0.10031774760405539,0.046407481661761806,0.963029753439423,0.4000000000099591,0.7500000000050352,0.013636363636067723,0.20000000000497956,0.05999999999977447,-0.10395909338833463,0.09029677065110948
2010-08-06,19,1.0000000000259406,0.33131735116081373,0.25000000002323175,0.06837308279765945,0.5521955852680229,0.4798349225337313,0.7500000000132394,0.013636363632538003,0.2000000000084014,0.06000000000228915,-0.23991746126686564,0.08060479465118613
2010-08-13,19,1.0000000000587717,0.3285726418033318,0.2500000000626325,0.07005398761458285,0.5476210696722197,0.3988537809876936,0.7479531803012532,0.01363636362087085,0.1994268904938468,0.06000000000848482,-0.1989590745793422,-0.04649797450107414
2010-08-20,19,0.9999999999873518,0.4118078633489727,0.2500000000079937,0.06450706231728368,0.6863464389149545,0.6380171475805813,0.7074979789901542,0.06142005245972033,0.2146365719532479,0.19140514427417438,-0.18585787504738804,-0.0380487906637055
2010-08-27,19,0.9999999999932434,0.3372732378451816,0.13204581282510808,0.05889259462747809,0.5621220630753027,0.6999999999932462,0.9999999999930147,0.06818181818227004,0.19271017382580752,0.20999999999797386,-0.17018787136682728,-0.09559098567672239
2010-09-03,19,0.9999999999913882,0.33692037750198855,0.047115143869602694,0.06689229245831559,0.5615339625033143,0.6999999999919073,0.9999999999849234,0.06818181818133752,0.19269608174024708,0.20999999999757218,-0.17523184899622193,-0.09553805662409615
2010-09-13,19,0.9999999999802478,0.34545125335601545,0.0111310470167581,0.06688684841036292,0.5757520889266925,0.6999999999825929,0.965787395238008,0.06818181818842832,0.19393862577620577,0.20999999999477786,-0.17592501121629625,-0.09014623007968388
2010-09-20,19,1.0000000000032718,0.34284526200993537,0.23967576127746532,0.07986492130865566,0.571408770016559,0.698387593573407,0.7487906951800551,0.06800591929772316,0.1934595536505522,0.20951627807202208,-0.2700000000000189,0.06142263100494609
2010-09-27,19,1.0000000000484668,0.39999999999549524,0.06663136869759029,0.0818964431245515,0.6666666666591587,0.69267947402101,0.7445096055157575,0.06738321532855542,0.2233135828380159,0.20780384220630302,-0.2699999999996359,0.08999999999746218
2010-10-04,19,0.9999999999974151,0.39999999999325514,0.22270524765411914,0.07705922041027435,0.6666666666554253,0.696830969312174,0.7476232269832032,0.06783610574389284,0.15980985815804746,0.2090492907936522,-0.24980985815825127,0.059714787236312426
2010-10-11,19,1.0000000000299814,0.40000000000683844,0.011742737831520772,0.07789205579761271,0.6666666666780641,0.6958397340661286,0.7468798005495965,0.06772797098127646,0.15962474890542167,0.2087519202198386,-0.24965615768559357,0.059484236527867856
2010-10-18,19,0.9999999999947625,0.3999999999974942,0.009205223201873836,0.07735948956457726,0.6666666666624903,0.6930973310484998,0.7425856252601888,0.06751015877124532,0.1584411547893153,0.20792919931454992,-0.24905547409938283,0.05858321115403795
2010-10-25,19,0.9999999999851774,0.25469725733214416,0.249999999988194,0.07872354020131514,0.42449542888690694,0.47999999998780013,0.4999999999898252,0.025376133638531456,0.13454461468745196,0.09196880537761241,-0.23999999999390006,-0.027651371330641536
2010-11-01,19,1.0000000000610125,0.10000000003421514,0.1661635294354208,0.07651589850093256,0.1666666667236919,0.48000000000211224,1.0,0.018366483455142475,0.09315117912060474,0.061017553605736824,-0.24000000000105612,-0.10500000000115839
2010-11-08,19,1.0000000000061144,0.100000000005009,0.25000000000128486,0.07199194628015582,0.166666666675015,0.5683525179900344,1.0,0.05812009744582755,0.11627220835181239,0.1705057553970103,-0.2625720624809408,-0.0711419062784335
2010-11-15,19,1.0000000000147307,0.10776233403748428,0.16400983380105838,0.07176781965639008,0.17960389006247382,0.4999999999998244,1.0,0.05454545455052858,0.07890242436778924,0.14999999999994731,-0.23566303957001433,-0.0935634727967421
2010-11-22,19,0.9999999999996808,0.11936736286398797,0.25000000000011113,0.07165294665183786,0.1989456047733133,0.4999999999998242,0.9999999999991749,0.17085358695520023,0.04762644910938106,0.14999999999994726,-0.22879949956168513,-0.097338013888889
2010-11-30,19,1.0000000000037417,0.059550456692040704,0.13942821235905437,0.07233291679883543,0.09925076115340117,0.5000000000002517,1.0,0.20454545454722609,0.01451871547060714,0.1500000000000755,-0.2392030469191417,-0.08550952236591053
2010-12-07,19,1.0000000000109428,0.06353221782983334,0.2500000000085712,0.07433751843748039,0.10588702971638891,0.5000000000010633,1.0,0.20454545455104498,-0.09634343878544832,0.15000000000031896,-0.14825699220589925,-0.11996269698295327
2010-12-14,19,0.9999999999998528,0.1361906840805658,0.14071032372346814,0.08486847821464777,0.2269844734676097,0.4999999999998181,0.9999999999996281,0.2045454545454093,-0.09403163515705257,0.14999999999994543,-0.0999999999998363,-0.15000000000008673
2010-12-21,19,1.000000000034907,0.10000000002796991,0.24588074245372565,0.09798777736735849,0.1666666667132832,0.6090909091322365,1.0,0.30454545456611826,-0.1199999999993793,0.15000000000026265,-0.10000000000122812,-0.1500000000026105
2010-12-29,19,1.000000000063077,0.10670399436261266,0.0781894698991296,0.1000000148852917,0.17783999060435443,0.6547433509669436,0.9842736954160652,0.3273716754834718,-0.12512741884955658,0.11939764840813556,-0.10000000000010521,-0.14764105431318833
2011-01-05,19,0.9999999999951372,0.09999999999149345,0.07665308814923695,0.10000000001235425,0.16666666665248908,0.6838508648431941,0.9999999999969067,0.34192543242159706,-0.1320393252248196,0.08980337387397286,-0.09999999999975191,-0.1500000000004805
2011-01-12,19,0.9999999999988234,-0.003218943379315886,0.18424208758426747,0.09999999999905504,0.005364905632193144,0.6879827787387387,0.9918980248786199,0.34399138936936935,-0.16408660478624867,-3.904807348442798e-12,-0.10000000000010302,-0.14878470373134722
2011-01-20,19,1.0000000000104774,0.06020216564079231,0.2500000000093583,0.10000000000079814,0.10033694273465385,0.7610568179784845,0.6476354164802532,0.38052840898924223,-0.1862183931767468,2.4549364175951817e-13,-0.10282672235573712,-0.031535892650613816
2011-01-27,19,1.0000000000210099,0.07725204123157743,0.0291338063017667,0.10000000000081632,0.12875340205262906,0.7611382193048444,0.6477100343629134,0.3805691096524222,-0.184835775880849,3.5268364558079743e-13,-0.09759631467297399,-0.030875628032059274
2011-02-03,19,1.0000000000203606,0.11522712299256548,0.041207450140890924,0.10000005632132285,0.19204520498760913,0.7948794314728503,0.679355935840331,0.39743971573642517,-0.17926605259369863,2.3403541236336036e-12,-0.09553307181542274,-0.0228564085260177
2011-02-10,19,1.0000000000747544,0.1712124030002713,0.07702779886838944,0.10000000000170385,0.28535400500045216,0.846556730030412,0.7260103358582766,0.423278365015206,-0.17163427721041818,1.0329813556537837e-11,-0.09999999999574558,-2.8902782012589825e-12
2011-02-17,19,1.0000000000352531,-0.0646743831619982,0.2500000000222016,0.08777953630780494,0.10779063860333032,0.8451166801807029,0.8417647065519209,0.4225583400903514,-0.17147554578341456,1.3405201948318246e-11,-0.13160198162373068,-0.09334579045474797
2011-02-25,19,0.9999999999949531,-0.09650245140745667,0.2500000000094783,0.08166023933440585,0.1608374190124278,0.7306840163828683,0.8451946833782635,0.36534200819143414,-0.1549344061440553,0.116468798967547,-0.14869920178259757,-0.08216944197276413
2011-03-04,19,0.999999999972766,0.013661563921426645,0.25000000002739686,0.07622760290235119,0.022769273202377743,0.6216716600283703,0.9999999999396147,0.31083583001418513,-0.13414087479311573,0.11558967971155011,-0.07995282442645443,-0.1414559625754682
2011-03-11,19,1.000000000008643,0.12331576134975505,0.16297362144336294,0.08031117494723833,0.20552626891625844,0.6080258814412027,1.0,0.30401294072060137,-0.11362436477818785,0.14999999999990138,-0.06471775454911667,-0.15158467363551276
2011-03-18,19,1.0000000000904614,0.11932851247215212,0.022076267846016878,0.08425217141899599,0.19888085412025355,0.6040370783166693,1.0,0.30201853915833465,-0.11033574379083258,0.14999999999946706,-0.06999999999780097,-0.15000000000322614
2011-03-25,19,1.0000000000573277,0.12426151602068855,0.250000000011522,0.08760934386857731,0.2071025267011476,0.4999999999991053,1.0,0.1876910869071745,-0.10786924200818315,0.1499999999997316,-0.03116530050067267,-0.1849512295457705
2011-04-01,19,0.9999999999815771,0.12585208903952663,0.011977735037544845,0.0877600203806311,0.2097534817325444,0.4999999999903301,0.999999999979187,0.18815091682576118,-0.10707395547278205,0.14999999999709904,-0.031068670015401763,-0.18503819697770568
2011-04-08,19,1.0000000000109592,0.13944614495939703,0.25000000000711664,0.09196442751546796,0.23241024159899507,0.5533744763156369,1.0,0.08353676126746834,-0.1002769275215491,0.14999999999995592,0.038555090058882656,-0.22134979052625475
2011-04-15,19,1.0000000000098963,0.20000000000342757,0.14968204374578223,0.0964899404090269,0.33333333333904597,0.5999999999982825,1.0,0.054545454541842286,-0.06999999999661496,0.15000000000040145,0.08000000000040132,-0.23999999999931299
2011-04-25,19,0.9999999999886382,0.20225555918519658,0.022357468077057435,0.09349119309839699,0.3370925986419943,0.6008458346837096,0.9999999999792122,0.05454545454442165,-0.0688722204049848,0.14999999999840982,0.08005083005651312,-0.24033833387348383
2011-05-02,19,1.000000000010772,0.19604625556212743,0.031087277060981744,0.09791558959721727,0.3267437592702124,0.5985173458372244,1.0,0.05454545454848498,-0.0719768722217097,0.14999999999978247,0.07837078126477631,-0.23940693833488977
2011-05-09,19,1.0000000000044758,0.03347013367507848,0.18738940570488744,0.10000000000014288,0.0557835561251308,0.537551300127247,1.0,0.054545454548584144,-0.09638357762552913,0.15000000000001293,0.034782590944016874,-0.21502052005089878
2011-05-16,19,1.0000000000119114,0.01988251567442781,0.03506976440359097,0.10000000000091656,0.03313752612404635,0.532455943379905,1.0,0.05454545454722706,-0.10120103533451019,0.15000000000021008,0.031576063797677086,-0.21298237735196202
2011-05-23,19,1.0000000000430704,-0.10868631252948843,0.13716632551185198,0.0984193952666996,0.18114385421581405,0.5000000000022946,1.0,0.05454545456202137,-0.14782484167248144,0.1500000000006884,-0.0037251301962315333,-0.1936970531206923
2011-05-31,19,1.0000000000086835,-0.10754412198283267,0.25000000000700645,0.09090895226866218,0.17924020330472112,0.500000000003266,1.0,0.12436616511358978,-0.14767254959458034,0.15000000000097982,-0.0764887232014691,-0.16095290386628497
2011-06-07,19,1.0000000000176033,0.05365895512604993,0.2500000000221807,0.08699620545415489,0.08943159187674989,0.6615131074828612,1.0,0.1339446973619517,-0.06157356298708129,0.19845393224485836,-0.10083198777757431,-0.14946881521558375
2011-06-14,19,1.0000000000085023,0.055716664135936234,0.2500000000130805,0.060596679600792215,0.09286110689322706,0.7,1.0,0.13539510738361463,-0.0007615716798564151,0.21,-0.1412709649469794,-0.11307183274038118
2011-06-21,19,1.000000000004396,0.203619998945797,0.25000000000259814,0.06018786068702619,0.33936666490966166,0.7,1.0,0.16363636365022252,0.10319085891329655,0.21,-0.16674268766213693,-0.09912874200450211
2011-06-28,19,1.0000000000523934,0.3576863582261607,0.2500000000227733,0.058740388120911174,0.5961439303769345,0.553197535616507,1.0,0.14656377847175017,0.17949492745968332,0.1659592606849521,-0.1669254567262308,-0.09865295372770319
2011-07-06,19,1.0000000000444065,0.3703969085839186,0.250000000027213,0.05542584657306268,0.6173281809731977,0.32361796492961364,1.0,0.10203127459660295,0.16000000000330117,0.06000000000272186,-0.14120520731464245,-0.12944718597184546
2011-07-13,19,1.0000000000425366,0.3603932140869207,0.2500000000343143,0.05394623308583923,0.6006553568115346,0.38369642200870535,1.0,0.020730004160107025,0.19184821100435268,0.05999999999948169,-0.14549153349243546,-0.1289445820234779
2011-07-20,19,0.9999999999873793,0.35593945993151865,0.021814496627241275,0.05381814321866487,0.5932324332191978,0.3832557182544592,0.9999999999819259,0.013602085784832919,0.1916278591272296,0.05984917744868945,-0.1458265756522615,-0.131087379544299
2011-07-27,19,1.0000000000165465,0.4148212475172211,0.06528461054606766,0.052635269768648976,0.6913687458620352,0.3983021801170166,0.8064342431050753,0.013491663075170014,0.1991510900585083,0.05936331754311108,-0.14549892584215282,-0.10217856350322244
2011-08-03,19,1.000000000000084,0.26637918239885056,0.25000000000015254,0.05602541588411922,0.44396530399808426,0.3468966540806586,0.9999999999994799,0.013481641706638185,0.1683967066598598,0.059319223509808935,-0.1734483270403293,-0.12995687735979763
2011-08-10,19,1.000000000024875,0.27028434275523683,0.03599889634087747,0.05755746667614891,0.4504739045920614,0.33874249140383594,1.0,0.007626983386532096,0.16937124570191797,0.05999999999848946,-0.16601042443825864,-0.13054265141307328
2011-08-17,19,1.0000000000132367,0.26476411022415103,0.2500000000078725,0.08117418362054855,0.44127351704025175,0.4154548957412896,1.0,-0.004149433962430002,0.10304459618110827,0.010237194577143272,-0.12684253124027214,-0.16618195829651583
2011-08-24,19,0.9999999999798036,0.3616976269110591,0.22938085421381327,0.0999999999983149,0.6028293781850985,0.533773220168471,0.999999999960375,-5.041214549227557e-13,0.07999999999913937,-1.6132162745649536e-13,-0.031421740261807475,-0.2135092880673884
2011-08-31,19,1.0000000000566864,0.360333504809509,0.1800064414576952,0.09582929394698463,0.6005558413491817,0.4726250642950187,1.0,-1.9452152615531224e-11,0.10137780065254244,1.9893984470711957e-12,-0.08586659807776044,-0.1890500257180075
2011-09-08,19,0.9999999999673932,0.26227538899451164,0.2500000000184024,0.07027292557793524,0.4371256483241861,0.34670654173771115,0.9999999999736033,9.31552672597595e-12,0.1199999999989018,3.483728901017052e-12,-0.16395819820758997,-0.13868261669508447
2011-09-15,19,1.0000000000323972,0.2582993389294267,0.01615171082957087,0.07027510599299513,0.4304988982157112,0.3440076149603237,1.0,-8.195482690206246e-12,0.11983606790763554,9.625592657264635e-15,-0.16683788093530777,-0.1376030459841295
2011-09-22,19,1.0000000000657734,0.27353469170115563,0.03266854342539102,0.07061764568549429,0.4558911528352594,0.3551510187850025,1.0,-3.372251326605232e-11,0.12000000001045794,-1.983860817706886e-12,-0.15833034135521032,-0.142060407514001
2011-09-29,19,1.0000000000392575,0.2643761265492851,0.01729987874355668,0.07241216711589775,0.44062687758214186,0.3482820949210004,1.0,-4.6483056897693925e-11,0.12000000001509979,-3.4946391618156547e-12,-0.16352019492431868,-0.13931283796840016
2011-10-06,19,1.0000000000577225,0.454021715835863,0.25000000003040185,0.08337938961058815,0.7567028597264384,0.4940217158731899,0.9616847632194633,-6.424810647317016e-11,0.24701085793659494,9.426302769111485e-13,-0.16532383231902503,-0.04662130780750548
2011-10-13,19,1.0000000000561122,0.49999999999173717,0.13610721030726722,0.09506837520023916,0.8333333333195619,0.5400000000159464,1.0,-0.028418083043038323,0.2700000000079732,3.469615048564644e-12,-0.17499208694342408,0.029999999999988047
2011-10-20,19,1.000000000047053,0.4972552027115869,0.009945466428620098,0.09560717066382585,0.8287586711859782,0.5400000000216162,1.0,-0.027875727891261314,0.2700000000108081,6.695348966161616e-12,-0.17684175811443606,0.03082343918595046
2011-10-27,19,1.000000000048352,0.47903721508180863,0.2500000000228343,0.09503988562465207,0.7983953584696811,0.5400000000261637,1.0,-0.031672381856594156,0.27000000001308183,8.7756703356434e-12,-0.2044528074114564,0.18018620774241334
2011-11-03,19,1.000000000024843,0.48176716955781923,0.071098121471849,0.09584732250777847,0.8029452825963654,0.5465462733880886,1.0,-0.03015271275336283,0.2700000000006181,-9.43103241205718e-13,-0.21075874495711508,0.21861850935523547
2011-11-10,19,0.9999999999939081,0.4801169052313638,0.24999999999969458,0.09439832086801447,0.800194842052273,0.6673239426961145,0.9995793298871913,-0.01788686483315413,0.33366197134805725,0.04783481923466455,-0.21264583299961556,0.09870627080500136
2011-11-17,19,1.0000000000001488,0.5000000000001243,0.22004061165279648,0.0899359573213779,0.8333333333335406,0.7000000000000004,1.0,-0.013792420143333466,0.3500000000000002,0.060000000000001115,-0.17327611261592948,0.07499999999999589
2011-11-25,19,1.0000000000368006,0.499749780449464,0.20430123331935304,0.08270272144229644,0.8329163007491067,0.6999332747933972,0.9997914837261028,0.013636363633517527,0.3499666373966986,0.06000000000261071,-0.20340005855304588,0.07503753293535684
2011-12-02,19,0.9999999999802103,0.4934174496641928,0.007264965404682029,0.08124148611313968,0.822362416106988,0.6946111067459078,0.9945145413697664,0.013636363637707686,0.3473055533729539,0.05999999999779491,-0.20508868008182046,0.07598738254556002
2011-12-09,19,0.9999999999872945,0.48746912552690647,0.02632260834580391,0.08136283552907636,0.8124485425448441,0.687469125518983,0.9895576045909518,0.013636363638170654,0.3437345627594915,0.0599999999987582,-0.20667489985262882,0.07687963116806487
2011-12-16,19,1.000000000072047,0.49530791881380853,0.021257934724843053,0.08260761326743803,0.8255131980230143,0.6968146782574846,0.9987805741636041,0.013489601345055894,0.3484073391287423,0.05935424597255947,-0.20458455498700018,0.0757038121820961
2011-12-23,19,1.0000000000004066,0.3999999999716053,0.2500000000002783,0.0863005398234351,0.6666666666193422,0.567077439137653,1.0,0.002307736277723673,0.2835387195688265,0.010154039676213209,-0.2150770198376565,0.06761552976516595
2012-01-03,19,1.0000000000025544,0.3999999999769749,0.06493271314524157,0.08716900098972453,0.6666666666282915,0.5400000000002353,1.0,-1.044900937605063e-11,0.27000000000011765,1.6808069942420048e-13,-0.20999999999836802,0.06000000000663277
2012-01-10,19,1.000000000005793,0.39999999997456315,0.008300290382862924,0.08849588029193328,0.666666666624272,0.5400000000013682,1.0,-1.2441548481255653e-11,0.2700000000006841,6.55484461726278e-13,-0.21000000000253305,0.060000000007624545
2012-01-18,19,1.0000000000201328,0.39999999996870367,0.24797467772394868,0.08714645378211647,0.6666666666145061,0.6466666666561989,1.0,0.009090909073094903,0.32333333332809944,0.039999999996873814,-0.2300000000026609,0.09000000000922184
2012-01-25,19,0.9999999999915695,0.39999999999695246,0.04046387259269485,0.09178425369121407,0.6666666666615875,0.6457142778930958,0.9982993057625604,0.009183674232661216,0.3228571389465479,0.040408166612826805,-0.22999999999613877,0.08999999999688818
2012-02-01,19,1.0000000000013325,0.39848447410276516,0.04560041477703723,0.09427069244384967,0.6641407901712753,0.6458583861885531,1.0,0.009022021549773863,0.32292919309427653,0.039696894820768415,-0.23025258764958956,0.0902273288848565
2012-02-08,19,1.000000000030895,0.39845568645224877,0.010474839069940595,0.09249784653916468,0.6640928107537479,0.6446240256313487,0.9978232015184226,0.009139447481013347,0.32231201281567434,0.040213568930248945,-0.23025738559286305,0.09023164703961738
2012-02-15,19,1.0000000000737344,0.3988843528324947,0.004399810173389083,0.08792965567821784,0.6648072547208245,0.645613590345872,0.999182027649737,0.009084814529335399,0.322806795172936,0.039973183942244875,-0.23018594120237232,0.09016734709247103
2012-02-23,19,1.0000000000232114,0.3988047995726103,0.2500000000170761,0.07515426387974493,0.6646746659543505,0.49148942809794516,0.803883821025933,0.038026220799570964,0.24574471404897258,0.1270721071670638,-0.23019920007689176,0.09017928006804993
2012-03-01,19,0.9999999999991229,0.39999999999951846,0.09187436848115363,0.07383838275097389,0.6666666666658642,0.556796155128137,0.7382685891008228,0.052559580559106776,0.21938215040764927,0.1670388465384411,-0.22999999999901788,0.08999999999959976
2012-03-08,19,1.0000000000360023,0.4000000000139186,0.029899404946716057,0.07272336300785791,0.6666666666898644,0.5758395387612897,0.7287468973104566,0.05463704059993084,0.21901855021630062,0.1727518616283869,-0.23000000000429005,0.09000000000102873
2012-03-15,19,0.999999999942972,0.39999999996843016,0.2500000000172099,0.07535845218154237,0.6666666666140503,0.578759143837732,0.6590693578646569,0.17751403071153687,0.21041814946795154,0.17362774315131957,-0.22999999997998088,0.08999999999528085
2012-03-22,19,0.9999999999990359,0.3999999999996789,0.24999999999978073,0.08162533752684192,0.6666666666661315,0.5854603676095309,0.6572531011966609,0.29273018380476545,0.1821839959441396,0.17300275521318198,-0.22999999999953027,0.08999999999992211
2012-03-29,19,1.0000000000177467,0.17091205644695828,0.25000000001622946,0.0843535101714511,0.28485342741159714,0.5812030687699216,0.7636264785569447,0.2906015343849608,0.13917258387762763,0.17080968723026735,-0.2299999999999455,-0.024543971783621263
2012-04-05,19,0.9999999999681544,0.16793856067090512,0.007845535216360666,0.08306522915598324,0.27989760111817524,0.5803579624782711,0.7735381310855963,0.29017898123913555,0.13875001828186534,0.17013044368908956,-0.22999999998323015,-0.026030719668892366
2012-04-13,19,1.00000000000902,0.3995007815489764,0.2500000000116984,0.08963475321382627,0.6658346359149607,0.7573141190337547,0.6487070701579775,0.37865705951687734,0.13886833871696622,0.169482828063191,-0.23000000000002177,0.08975039077415768
2012-04-20,19,0.9999999999354213,0.4000000000016367,0.013942860610964475,0.08848943310103392,0.6666666666693946,0.759925795023634,0.6449222612731977,0.379962897511817,0.1378797445782967,0.16863249200965058,-0.22999999996805093,0.08999999998806286
2012-04-27,19,0.9999999999885599,0.3999999999962675,0.026697775875996935,0.08879009820147202,0.6666666666604458,0.7573204881509212,0.6507430710758672,0.3786602440754606,0.13897574334448148,0.17032757790235756,-0.2299999999945229,0.08999999999722948
2012-05-04,19,1.0000000000036273,0.40000000000173963,0.02054373810794541,0.08930867162374367,0.6666666666695661,0.7593980245609632,0.655810705993209,0.3796990122804816,0.1382207243284692,0.17232428239728362,-0.2299999999998873,0.0900000000004334
2012-05-11,19,0.9999999999888182,0.3999999999957322,0.024272991218932526,0.0886570867640158,0.6666666666595538,0.7572505663046855,0.6593318369692189,0.37862528315234273,0.13900812568204376,0.17373273478852,-0.22999999999443005,0.08999999999799758
2012-05-18,19,1.00000000006002,0.40000000003183583,0.1720347530536782,0.08732920863257063,0.6666666667197264,0.6257358929194755,0.660834083937984,0.31286794645973776,0.17286672672237027,0.17433363357519366,-0.23000000000481724,0.09000000000453907
2012-05-25,19,1.000000000016428,0.4000000000023578,0.027213572669495235,0.08624094815264816,0.6666666666705964,0.6333922897926081,0.6503473687017012,0.31669614489630404,0.16966733002523338,0.1716712096101764,-0.23000000000238371,0.09000000000146843
2012-06-04,19,1.0000000000153044,0.39999999999574026,0.026230737774662095,0.08481676398062551,0.6666666666595671,0.6232137867085232,0.651407395290722,0.3116068933542616,0.17211259162491457,0.17056295811628885,-0.23000000000334,0.0900000000028267
2012-06-11,19,1.0000000000276859,0.3999999999870156,0.1867172289999315,0.08630568081222328,0.6666666666450259,0.5775245727948917,0.6512910176984079,0.28876228639744583,0.1721032814196906,0.1705164070793632,-0.2300000000082245,0.0900000000065068
2012-06-18,19,1.000000000045125,0.3999999999588476,0.25000000004333317,0.09100443490338375,0.6666666665980794,0.5163496908097818,0.5000000000234147,0.2581748454048909,0.17714867342692858,0.0678448625943831,-0.2300000000155267,0.09000000001531054
2012-06-25,19,1.0000000000386682,0.39999999991128316,0.25000000004210765,0.09040497064521624,0.6666666665188052,0.5157651034894807,0.6104688893219888,0.13800651382784343,0.25788255174474034,0.0680060908131956,-0.23000000002228196,0.09000000002555858
2012-07-02,19,0.9999999999863489,0.39999999987478774,0.25000000000865996,0.09416599425120874,0.6666666664579796,0.6835123513417958,0.7939043918518512,0.060509232137501874,0.3417561756708979,0.05999999999959851,-0.23000000001953996,0.09000000002238046
2012-07-10,19,0.9999999999931883,0.2524498263183986,0.1591105564341693,0.09773712609191515,0.4207497105306643,0.6834966550824667,0.7937081885923924,0.01363636363703418,0.34174832754123335,0.05999999999925765,-0.2774411822049092,0.11213252605007257
2012-07-17,19,0.9999999999504079,0.2527460459557865,0.2500000000513674,0.06484991208319503,0.4212434099263108,0.6835164030248627,0.793955038253627,0.013636363639421967,0.34175820151243136,0.05999999999502753,-0.24349459485297908,0.11208809309296114
2012-07-24,19,1.0000000000570208,0.19999999997251677,0.25000000003934575,0.07204753255723716,0.33333333328752796,0.6800000000017001,0.7500000000044433,0.013636363632706022,0.34000000000085007,0.06000000000336181,-0.2216853383584757,0.12000000001754559
2012-07-31,19,1.000000000012441,0.2000000000081536,0.15851474482131717,0.08166565177491786,0.33333333334692267,0.6800000000005852,0.7500000000008025,0.01363636363614264,0.3400000000002926,0.060000000001302435,-0.22999999999912016,0.12000000000733457
2012-08-07,19,1.0000000000542129,0.19999999998397683,0.02570314783056444,0.08363321113378475,0.33333333330662807,0.6800000000018833,0.7500000000005861,0.013636363637242226,0.34000000000094166,0.06000000000459108,-0.2311795498266392,0.12000000001483728
2012-08-14,19,0.9999999999808311,0.20000000001536922,0.005341758231066918,0.08355462502893664,0.3333333333589487,0.6799999999900366,0.7499999999902318,0.013636363637409195,0.3399999999950183,0.06000000000202607,-0.23124177611067526,0.11999999999308772
2012-08-21,19,1.0000000000489035,0.20000000000780266,0.2500000000431135,0.08014145085279571,0.3333333333463378,0.6800000000041547,0.7500000000082968,0.013636363637436007,0.34000000000207736,0.06000000000872743,-0.18084761538989078,0.12000000000897547
2012-08-28,19,0.9999999999776957,0.2489408422713723,0.06780406176742455,0.07471596574817903,0.4149014037856205,0.6897881684369398,0.7499999999905691,0.022534698590044568,0.3448940842184699,0.08447042112475497,-0.16358021993854135,0.11265887365394611
2012-09-05,19,0.9999999999772547,0.24432279485280586,0.2500000000176614,0.06467572400350174,0.40720465808800976,0.6724784792875289,0.7293588594566502,0.06517947046363194,0.24876656238239395,0.20174354378625867,-0.16397248319152827,0.1133515807672612
2012-09-12,19,1.0000000000327511,0.16648361824623986,0.25000000001818906,0.06531980179809148,0.27747269707706645,0.7,0.7499999999999999,0.11874770905032982,0.1943416329308784,0.21,-0.17340655271105554,0.1250274572652404
