session,eligible_assets,gross,net,turnover,expected_return,variance,objective,max_factor_exposure,exposure_equity,exposure_duration,exposure_credit,exposure_commodity,exposure_usd
2014-07-15,19,0.4384793560553705,1.0408340855860843e-17,0.007010720265811241,0.00016806041635210537,2.588146379592064e-06,0.00011166957051486768,2.933919683625706e-17,1.0686344805499812e-17,-1.5612511283791264e-17,1.5612511283791264e-17,-2.933919683625706e-17,-1.0408340855860843e-17
2014-07-22,19,0.4415508919367046,1.0408340855860843e-17,0.0013998972372910546,0.00018728410733963882,2.5957369329971133e-06,0.0001316847009290893,7.979727989493313e-17,1.8663758687285785e-17,-7.979727989493313e-17,3.469446951953614e-18,-1.0255547209526146e-17,-1.734723475976807e-17
2014-07-29,19,0.4406317291761671,6.938893903907228e-18,0.0009026482389162268,0.0001703698800227577,2.5225214586313395e-06,0.00011532423863723945,2.3592239273284576e-16,2.5306008703840925e-18,-2.3592239273284576e-16,0.0,-8.800981793323018e-19,1.3877787807814457e-17
2014-08-05,19,0.4297000721011755,1.169203622808368e-15,0.01132265976417041,0.00010389673880100727,2.270182150496265e-06,4.907327971178428e-05,3.5214886562329184e-16,2.021442274651507e-18,3.5214886562329184e-16,-2.7755575615628914e-17,-1.4437523669930895e-17,4.163336342344337e-17
2014-08-12,19,0.49790328100577796,1.3624518180321843e-14,0.24657646641783385,0.0002195389985988029,2.0527558459018456e-06,0.00011180605950585377,2.6732088764802597e-15,-9.899672020161621e-17,2.6732088764802597e-15,-3.625572064791527e-16,7.688106709642587e-17,5.93275428784068e-16
2014-08-19,19,0.5059415529219641,3.5041414214731503e-16,0.00486815728868472,0.00022178633561303456,2.0971450337303258e-06,0.00016181103599221167,6.106226635438361e-16,2.502957685571405e-17,6.106226635438361e-16,0.0,-4.264561402175591e-17,1.734723475976807e-17
2014-08-26,19,0.5911847836775741,2.42861286636753e-16,0.13566054866756144,0.00024972475985301704,2.2174419233582224e-06,0.00015471066852662874,4.2847669856627135e-15,-7.050747418287087e-16,-4.2847669856627135e-15,-2.220446049250313e-16,3.827853615859615e-17,1.1449174941446927e-16
2014-09-03,19,0.5919773726439245,-3.122502256758253e-17,0.003933980601265031,0.0002669824911359204,2.138696126353653e-06,0.00019873652893919228,2.42861286636753e-17,1.0663340720071812e-17,-2.42861286636753e-17,6.938893903907228e-18,-7.172811880298113e-18,-3.469446951953614e-18
2014-09-10,19,0.7570129105214526,-2.1649348980190553e-15,0.2459976856569863,0.0003609237769235407,3.0845920527717165e-06,0.000223396273601726,2.0122792321330962e-15,5.01525132365551e-16,2.0122792321330962e-15,3.469446951953614e-16,-1.6152690643534447e-16,-1.0755285551056204e-16
2014-09-17,19,0.748817326010485,-1.3877787807814457e-17,0.005701330034487613,0.00025766052757405795,2.9669413599729856e-06,0.00016987957967014452,1.5959455978986625e-16,-1.1948837879950006e-17,-1.5959455978986625e-16,6.938893903907228e-18,-2.7259114875147275e-17,1.3877787807814457e-17
2014-09-24,19,0.749274999332691,3.469446951953614e-18,0.0033181951100422495,0.0002322609253958482,2.975716310919277e-06,0.00014486981859941956,4.0939474033052647e-16,-8.832840890115144e-18,-4.0939474033052647e-16,1.3877787807814457e-17,-6.273433944121687e-18,0.0
2014-10-01,19,0.7495853457082244,0.0,0.007682911070570181,0.0002594773400749819,3.101227429373731e-06,0.00017055429520437934,2.220446049250313e-16,1.0238833523217757e-17,-2.220446049250313e-16,6.938893903907228e-18,-2.1897307623729175e-17,6.938893903907228e-18
2014-10-08,19,0.7494505184803809,-3.469446951953614e-17,0.006977286822238854,0.00018574364091364606,3.2208573556637604e-06,9.637621997202279e-05,2.8449465006019636e-16,5.120743041387786e-19,2.8449465006019636e-16,0.0,-3.1861875102877745e-17,3.469446951953614e-18
2014-10-15,19,0.5429373024483884,-1.0408340855860843e-16,0.24861661142505911,0.00014144330252066273,2.122290711059543e-06,2.8633777111009435e-05,2.8449465006019636e-16,6.640875441167107e-17,-2.8449465006019636e-16,6.245004513516506e-17,-8.92502086926484e-18,-4.85722573273506e-17
2014-10-22,19,0.505829542847748,2.8796409701215e-16,0.07295291392064723,0.00016538695300497,1.8665707422848356e-06,9.28956376064001e-05,1.3739009929736312e-15,1.3673466040233352e-17,1.3739009929736312e-15,6.245004513516506e-17,-5.741001972109073e-17,5.898059818321144e-17
2014-10-29,19,0.5087573419877605,-2.7755575615628914e-17,0.004562816612263893,0.0001676638926770838,1.9318930806290723e-06,0.00010830593554564073,4.163336342344337e-17,-1.9811972935001709e-19,-4.163336342344337e-17,-6.938893903907228e-18,-2.947998202761746e-17,3.469446951953614e-18
2014-11-05,19,0.5072568098171559,-2.7755575615628914e-17,0.005732954069939049,0.00021118876924255045,1.9596425115294502e-06,0.00015160075272890468,2.636779683484747e-16,-1.4766729433046895e-17,2.636779683484747e-16,6.938893903907228e-18,-3.755943979493376e-17,1.734723475976807e-17
2014-11-12,19,0.5081523753552721,0.0,0.004808543286789872,0.00022490375760197268,1.959928585208697e-06,0.00016541411627535782,9.71445146547012e-17,1.0212238957993324e-17,9.71445146547012e-17,0.0,-3.060728891965254e-17,2.0816681711721685e-17
2014-11-19,19,0.5058977525394638,-3.469446951953614e-17,0.005566990952334972,0.0002048595978491695,1.965512897522275e-06,0.00014540657016558607,1.3183898417423734e-16,3.2423326739324574e-17,1.3183898417423734e-16,2.0816681711721685e-17,-3.2511401684374435e-17,1.0408340855860843e-17
2014-11-26,19,0.5115796896253302,4.5102810375396984e-17,0.009663486722429358,0.00019137462913225052,1.990974066498919e-06,0.00013042843850637873,3.2119023661295e-17,-3.2119023661295e-17,-2.0816681711721685e-17,-6.938893903907228e-18,-2.244079269332719e-17,1.734723475976807e-17
2014-12-04,19,0.5061135078639118,3.469446951953614e-18,0.00668268294939692,0.00017964977178993495,2.127910040096634e-06,0.00011913913712630736,1.1796119636642288e-16,1.193539901982372e-18,1.1796119636642288e-16,0.0,-3.787182180822216e-17,1.0408340855860843e-17
2014-12-11,19,0.5500155072583053,3.715777685542321e-15,0.24997936373545135,0.0002304013537380028,1.9471673932856004e-06,0.00011747928180355202,4.5102810375396984e-15,9.466344815503387e-17,4.5102810375396984e-15,6.245004513516506e-17,3.63667308878469e-17,1.6306400674181987e-16
2014-12-18,19,0.5483416781214802,-7.632783294297951e-17,0.0028984023027585504,0.00023424253505491607,2.117701713516311e-06,0.00017049297855214048,1.5265566588595902e-16,4.803537216317396e-18,1.5265566588595902e-16,6.938893903907228e-18,-1.4458581185240108e-17,0.0
2014-12-26,19,0.5507394699359043,3.8163916471489756e-17,0.0024896213844518584,0.0002392952546681185,2.2342586097686985e-06,0.00017481414434412495,1.1504101286729025e-17,4.107782868938387e-18,0.0,-6.938893903907228e-18,-1.1504101286729025e-17,-3.469446951953614e-18
2015-01-05,19,0.5495606082505192,3.469446951953614e-18,0.005806731740974289,0.00022333812404469523,2.3104896590934854e-06,0.00015792476229444462,1.5959455978986625e-16,-1.775523014181162e-17,-1.5959455978986625e-16,-6.938893903907228e-18,-1.2899414167043224e-17,6.938893903907228e-18
2015-01-12,19,0.5536273898556713,-1.0408340855860843e-17,0.0026504333638453998,0.00023615848909540595,2.4294303439251904e-06,0.000170392988782675,1.1796119636642288e-16,-5.964179824945506e-18,1.1796119636642288e-16,-1.3877787807814457e-17,-2.9206897694576063e-17,3.469446951953614e-18
2015-01-20,19,0.5590101918258766,6.938893903907228e-18,0.0030740515961316726,0.00022632943117269455,2.6779099208793195e-06,0.0001587206399667031,9.020562075079397e-17,1.6636295156550544e-18,-9.020562075079397e-17,-1.3877787807814457e-17,-1.1167488522722199e-17,3.469446951953614e-18
2015-01-27,19,0.5619947485671533,4.85722573273506e-17,0.0027611707119037324,0.00020476999825287144,2.790773239012844e-06,0.00013637337144112326,1.5959455978986625e-16,-8.403188325608953e-18,-1.5959455978986625e-16,-6.938893903907228e-18,-9.432050583392019e-18,-3.469446951953614e-18
2015-02-03,19,0.5644505767421786,2.7755575615628914e-17,0.0010834130780274648,0.0001978878825121059,2.929693998237607e-06,0.00012889715505166372,4.163336342344337e-17,-9.101339966284036e-18,4.163336342344337e-17,6.938893903907228e-18,6.23563666546111e-19,0.0
2015-02-10,19,0.5583483989296714,3.8163916471489756e-17,0.0023531698505270403,0.00021740135537757818,3.015480682851786e-06,0.00014831251009157515,6.938893903907228e-17,2.357265314016595e-18,-6.938893903907228e-17,6.938893903907228e-18,5.484984148144691e-18,-3.469446951953614e-18
2015-02-18,19,0.5591347286088978,4.5102810375396984e-17,0.002267857531886178,0.00019915869789705862,3.1055487079768373e-06,0.00012956102578581298,3.469446951953614e-17,-7.627877457731097e-19,3.469446951953614e-17,-6.938893903907228e-18,-8.047124753897954e-18,-3.469446951953614e-18
2015-02-25,19,0.5631739649170286,3.469446951953614e-18,0.0019444342906162764,0.00016364459615839246,3.2264697309859638e-06,9.312007184510075e-05,1.457167719820518e-16,1.0329359060693023e-17,-1.457167719820518e-16,-6.938893903907228e-18,-1.5336823469637647e-17,3.469446951953614e-18
2015-03-04,19,0.5570693201451552,-3.469446951953614e-17,0.004385160748949639,0.00013959198525446254,3.250478055614577e-06,6.904337705890813e-05,2.0816681711721685e-17,-1.6380980284718094e-17,-2.0816681711721685e-17,-1.3877787807814457e-17,8.763625462877699e-20,-1.3877787807814457e-17
2015-03-11,19,0.5499283851729336,-5.204170427930421e-17,0.005170931365139991,0.0001260610522890082,3.302266854123412e-06,5.577964567734183e-05,1.1796119636642288e-16,1.1374251404053367e-17,-1.1796119636642288e-16,0.0,-2.3355438252253594e-17,-3.469446951953614e-18
2015-03-18,19,0.5564913346820535,1.3183898417423734e-16,0.0055972013955526536,0.0001059199765073204,3.4965409900124884e-06,3.395365972326807e-05,8.326672684688674e-17,-8.755495550293024e-18,8.326672684688674e-17,-6.938893903907228e-18,-2.80491080254033e-17,0.0
2015-03-25,19,0.5542654938788417,-1.3877787807814457e-17,0.0046977540243170815,0.00012159595237274886,3.5411741481128065e-06,4.980032856713997e-05,1.8735013540549517e-16,-2.159497964482969e-17,-1.8735013540549517e-16,-6.938893903907228e-18,-1.556592021054942e-17,6.938893903907228e-18
2015-04-01,19,0.5641405162978314,1.5959455978986625e-15,0.16216880361615715,0.0001077202237979579,3.543811340341269e-06,2.629548444163434e-06,2.976785484776201e-15,1.170911894160508e-16,-2.976785484776201e-15,-1.8735013540549517e-16,4.9400222367150094e-18,6.245004513516506e-17
2015-04-09,19,0.5643839205925825,3.8163916471489756e-17,0.005109951358105633,0.00011005533364248513,3.5224956870617363e-06,3.7300461207407984e-05,2.7755575615628914e-17,-6.7652254284233535e-18,2.7755575615628914e-17,0.0,-1.5194990036942943e-17,-6.938893903907228e-18
2015-04-16,19,0.5629519771712334,1.0061396160665481e-16,0.007740264249958101,0.000105097246751641,3.38094030012018e-06,3.265859711001889e-05,2.758578000174017e-17,2.758578000174017e-17,-6.938893903907228e-18,0.0,-1.2433073890976778e-17,-6.938893903907228e-18
2015-04-23,19,0.5610980756037653,-1.3877787807814457e-17,0.0034491751515132426,0.0001168294488499906,3.323610043211492e-06,4.5716609514161914e-05,2.6533223538142254e-17,-2.6533223538142254e-17,0.0,0.0,-1.323826735250795e-18,-1.0408340855860843e-17
2015-04-30,19,0.5541984928242669,-3.122502256758253e-17,0.004634316249475994,0.00012164149058724536,3.2672924283228814e-06,5.12338352469007e-05,4.163336342344337e-17,-1.0910629167254988e-17,4.163336342344337e-17,0.0,-1.6595345559295588e-17,3.469446951953614e-18
2015-05-07,19,0.547250888571801,6.938893903907228e-17,0.00404582271237726,9.130388092724812e-05,3.2499521785389037e-06,2.1768019944623914e-05,1.249000902703301e-16,-1.506233979038345e-17,1.249000902703301e-16,-6.938893903907228e-18,1.3255650497969623e-17,-1.734723475976807e-17
2015-05-14,19,0.518927618501334,-1.1449174941446927e-16,0.07151939913322773,9.79471757096626e-05,2.8606176047433698e-06,1.951713983289892e-05,3.7470027081099033e-16,-4.613909504845981e-18,3.7470027081099033e-16,2.7755575615628914e-17,7.602706239672177e-18,6.938893903907228e-18
2015-05-21,19,0.5182528861947263,1.214306433183765e-16,0.0036182862773958637,8.776685383074343e-05,2.9041704015258183e-06,2.2825750188696454e-05,1.5265566588595902e-16,1.4122826402131294e-17,-1.5265566588595902e-16,0.0,-6.961335785109722e-18,3.469446951953614e-18
2015-05-29,19,0.5104551023494,7.806255641895632e-17,0.01915321947883139,8.941887437925025e-05,2.7677023789299233e-06,2.2790667424809535e-05,3.608224830031759e-16,-7.788758246626545e-19,-3.608224830031759e-16,-6.938893903907228e-18,-1.2504334460618808e-17,-3.469446951953614e-18
2015-06-05,19,0.4966061357482121,-1.2958384365546749e-15,0.24483257339066852,0.00015127973822669393,2.5418060033312477e-06,4.1409716526079446e-05,3.202299536653186e-15,-1.7326809989617035e-16,3.202299536653186e-15,5.204170427930421e-17,4.095135426220863e-17,1.3877787807814457e-17
2015-06-12,19,0.44906482702873496,-1.6323747908941755e-15,0.16795096329001347,0.0001541656105136362,2.221552219868713e-06,6.613690248440872e-05,2.4667767828390197e-15,8.285102144190722e-17,-2.4667767828390197e-15,-9.194034422677078e-17,-2.2838990316296493e-17,-7.632783294297951e-17
2015-06-19,19,0.4496350796999475,1.5959455978986625e-16,0.05391388289909425,0.00016957363333505452,2.145183010850071e-06,0.00010489351521279708,9.71445146547012e-17,-2.2108735278662203e-17,9.71445146547012e-17,-3.2959746043559335e-17,3.833012945351757e-17,1.9081958235744878e-17
2015-06-26,19,0.4517945634990253,-1.3530843112619095e-16,0.007863126869032585,0.00017835497346059946,2.1617962537537505e-06,0.00012264707219409684,3.382710778154774e-17,-2.6608611969066307e-17,-3.382710778154774e-17,-6.938893903907228e-18,4.9642042712936315e-18,0.0
2015-07-06,19,0.5195523993038724,8.673617379884035e-17,0.2486533001531452,0.0002518344577885928,2.8653841475807765e-06,0.0001372082361688167,2.5422372540440108e-15,-4.487194543937915e-17,-2.5422372540440108e-15,-3.478120569333498e-16,7.621233117943869e-17,3.122502256758253e-17
2015-07-13,19,0.5183774596644499,1.0928757898653885e-16,0.003738761766672633,0.00026270456015680635,2.8599937875997202e-06,0.00019794817545522626,2.177077962350893e-16,3.388548542520172e-17,2.177077962350893e-16,7.806255641895632e-18,-1.6085061889134824e-17,1.734723475976807e-17
2015-07-20,19,0.5184697525889832,1.3877787807814457e-17,0.0042639123599810145,0.00025244786837803993,2.7522109874268024e-06,0.00018811693929135373,1.2750217548429532e-16,-5.227778166947303e-18,-1.2750217548429532e-16,0.0,1.447390690208405e-17,-1.734723475976807e-18
2015-07-27,19,0.507176476243108,6.123573870198129e-16,0.08014595540051234,0.000297003371510529,2.4924252625101167e-06,0.0002197782260581987,2.220446049250313e-16,-1.123658222627507e-16,2.220446049250313e-16,-4.163336342344337e-17,-2.4482732140963623e-17,1.2663481374630692e-16
2015-08-03,19,0.5063936062037582,-1.734723475976807e-17,0.007865254428144923,0.00027360007485951673,2.4205641259485185e-06,0.00021136054689680042,6.071532165918825e-17,2.0772864904435906e-17,-6.071532165918825e-17,-1.734723475976807e-18,-1.1938858430055438e-17,1.3877787807814457e-17
2015-08-10,19,0.504809168309812,9.8879238130678e-17,0.0020287361655836056,0.00023867375865602988,2.28267413061587e-06,0.00017844758134244573,6.245004513516506e-17,3.510308591346787e-18,6.245004513516506e-17,-1.734723475976807e-18,9.003047096357907e-19,1.734723475976807e-18
2015-08-17,19,0.4906460712060012,-5.127842594987442e-15,0.17211050954547863,0.00021580372925597433,2.4720747558402017e-06,0.00012127391183146136,8.466317924504807e-15,5.25841911180463e-16,-8.466317924504807e-15,-2.445960101127298e-16,-7.53623310197252e-18,2.42861286636753e-17
2015-08-24,19,0.48354912769224956,3.469446951953614e-18,0.0020968801993206665,0.00022924348861919755,2.5932623997522007e-06,0.00016948916230854447,9.454242944073599e-17,-6.2839832912530966e-18,-9.454242944073599e-17,-7.806255641895632e-18,-2.5940259257833625e-17,-6.938893903907228e-18
2015-08-31,19,0.4847584548160438,1.7694179454963432e-16,0.005450893908866238,0.00020891761398154167,2.7472602232846863e-06,0.0001476053332531833,1.222980050563649e-16,-1.487893511701639e-17,-1.222980050563649e-16,-1.0408340855860843e-17,1.1057468201699896e-18,-6.938893903907228e-18
2015-09-08,19,0.44153390036492474,-2.312386393477084e-14,0.18310759505110155,0.00020265013839639059,2.9029284343784422e-06,0.0001087900873271635,7.0811412289373266e-15,5.469917161483883e-16,7.0811412289373266e-15,1.4558666772135354e-15,-2.8089866715245607e-16,-6.175615574477433e-16
2015-09-15,19,0.4412789873419721,-3.469446951953614e-17,0.0029564814151595616,0.00021688552254286414,2.9050143694815823e-06,0.00015945387239438147,2.8406096919120216e-17,-2.800629255680817e-17,2.8406096919120216e-17,4.553649124439119e-18,-1.0288173096246708e-17,3.469446951953614e-18
2015-09-22,19,0.44327918670985894,-3.8163916471489756e-17,0.002987984182151946,0.00017239768664748876,2.8828493883309283e-06,0.00011487804590853978,5.139118297581291e-17,-2.8938121656432756e-17,-5.139118297581291e-17,-2.6020852139652106e-18,-4.3856476299781846e-18,0.0
2015-09-29,19,0.4528665183863879,-5.1209037010835345e-15,0.1268300443855418,0.0002027869058489268,2.8315526679843273e-06,0.00011947129345432354,7.654250497313164e-15,1.0128361281192642e-16,7.654250497313164e-15,4.691071749801656e-16,-8.384372808428445e-17,-1.6653345369377348e-16
2015-10-06,19,0.459235865319325,6.938893903907228e-18,0.005001854401985905,0.0002816830434631024,2.888275474213822e-06,0.0002222028874040281,1.8675382421062814e-17,-8.081112934835053e-18,1.8675382421062814e-17,-1.9786689647860456e-18,-2.3117237212352796e-18,0.0
2015-10-13,19,0.4597905920497237,1.734723475976807e-17,0.002340925863516433,0.00030710390969965396,2.898943540345379e-06,0.00024805059629992,1.209607193685187e-17,1.209607193685187e-17,-8.592302216947623e-18,7.318364664277155e-19,1.1630127896843566e-18,3.469446951953614e-18
2015-10-20,19,0.460318769096233,-1.734723475976807e-17,0.0009813528382303853,0.00027792733478620345,2.920280324281293e-06,0.00021898914700291486,2.5405567406766583e-16,-2.8740338067912482e-18,-2.5405567406766583e-16,-3.5236570605778894e-18,-1.1668618000011103e-17,0.0
2015-10-27,19,0.4606519126329821,-1.3877787807814457e-17,0.004513528962322952,0.0002833074787119324,2.8081912854668254e-06,0.00022418795322125859,9.039535613097893e-17,-8.065499862574322e-18,-9.039535613097893e-17,-6.505213034913027e-19,2.222445262527442e-18,3.469446951953614e-18
2015-11-03,19,0.4590231929688369,-3.122502256758253e-17,0.005858191496430612,0.00021286937452797759,2.7056940723028294e-06,0.00015415108247368098,1.349831704744453e-16,-2.8885380548396675e-17,-1.349831704744453e-16,-7.48099499014998e-18,-1.288709890178247e-17,6.938893903907228e-18
2015-11-10,19,0.4535578592132232,5.898059818321144e-17,0.008218248955137824,0.00018713648300876996,2.533942426934975e-06,0.00012932830403722447,2.7538735181131813e-17,7.949003466088485e-18,-2.7538735181131813e-17,1.5178830414797062e-18,-4.040305699740588e-18,-3.469446951953614e-18
2015-11-17,19,0.45244364000609083,-4.5102810375396984e-17,0.004326988605448627,0.00022510779296743732,2.4627841325329667e-06,0.00016854246320175732,1.22514845490862e-16,-1.2116397642928867e-17,-1.22514845490862e-16,1.3010426069826053e-18,3.0666095733377324e-18,3.469446951953614e-18
2015-11-24,19,0.4520428857376509,4.5102810375396984e-17,0.029444546703410564,0.00015006389830816747,2.2735299446674748e-06,8.944451979410833e-05,1.0755285551056204e-16,2.279130558812656e-17,1.0755285551056204e-16,1.214306433183765e-17,-1.2699682562537272e-17,6.938893903907228e-18
2015-12-02,19,0.4489378323123595,3.469446951953614e-18,0.007942375024012478,9.945656450400335e-05,2.1814744795592383e-06,4.3909373560743715e-05,1.1249642785057577e-17,-2.894603120574951e-18,3.469446951953614e-18,8.673617379884035e-19,1.1249642785057577e-17,-3.469446951953614e-18
2015-12-09,19,0.4466212152407238,2.0816681711721685e-17,0.0024674491948102756,0.00010721033321834117,2.221423572579223e-06,5.278110015807585e-05,5.0306980803327406e-17,8.358770518315929e-19,-5.0306980803327406e-17,-2.6020852139652106e-18,-5.372601745199012e-19,0.0
2015-12-16,19,0.4448999334262159,-3.469446951953614e-17,0.00258906020951785,0.00014848506287903709,2.2604951608761425e-06,9.400088696140497e-05,1.7867651802561113e-16,-1.1912813161244306e-17,-1.7867651802561113e-16,-2.6020852139652106e-18,-5.253240682390822e-19,3.469446951953614e-18
2015-12-23,19,0.44601038205488236,-1.0408340855860843e-17,0.0016771990249972815,7.71850710753384e-05,2.3227050017576456e-06,2.2467018978362095e-05,4.5102810375396984e-17,-7.142723060121576e-18,-4.5102810375396984e-17,-3.469446951953614e-18,-6.083995319064979e-18,-3.469446951953614e-18
2015-12-31,19,0.4458164131019007,-4.128641872824801e-16,0.039759107272556354,7.949694649456937e-05,2.1736729175353637e-06,1.7905915125818052e-05,2.5673907444456745e-16,-3.635355750209768e-17,-2.5673907444456745e-16,-1.214306433183765e-17,-1.2329865984750684e-17,3.469446951953614e-18
2016-01-08,19,0.44454334062875267,-1.3877787807814457e-17,0.005909071517599446,0.0001126605390646047,2.125373179110045e-06,5.822258956001428e-05,1.8735013540549517e-16,3.3642087950853083e-18,-1.8735013540549517e-16,-1.734723475976807e-18,-1.2663907278301537e-17,6.938893903907228e-18
2016-01-15,19,0.4411078447378285,1.734723475976807e-17,0.006155559838863015,0.00013091461187884952,2.079039094720718e-06,7.698572006158445e-05,1.4051260155412137e-16,-2.2918637110255868e-17,1.4051260155412137e-16,-1.734723475976807e-18,-6.407483354520877e-18,3.469446951953614e-18
2016-01-25,19,0.441256433130909,-6.591949208711867e-17,0.004353510138254556,0.00014122120543973377,2.0645908234189187e-06,8.771392682778747e-05,2.949029909160572e-17,-1.1644290353374083e-17,-2.949029909160572e-17,0.0,-5.356692021951219e-18,1.0408340855860843e-17
2016-02-01,19,0.44478196429773054,2.42861286636753e-17,0.0046471205617234015,0.0001599556810527355,2.1806097553570962e-06,0.00010547091292135763,1.3877787807814457e-16,-3.1485037427093636e-18,-1.3877787807814457e-16,-3.469446951953614e-18,-1.2284112173525309e-17,0.0
2016-02-08,19,0.4442408393197809,-1.734723475976807e-17,0.009570196371181169,0.00014323277547032443,2.2149684315811446e-06,8.764209771602811e-05,1.347525092789967e-17,-1.347525092789967e-17,-1.0408340855860843e-17,-3.469446951953614e-18,-1.261744670131593e-17,3.469446951953614e-18
2016-02-16,19,0.44480564775551645,-3.122502256758253e-17,0.0026099016324533605,0.0001642417569757377,2.406168613144658e-06,0.00010903420520332811,1.7694179454963432e-16,1.167882561679152e-17,-1.7694179454963432e-16,-1.734723475976807e-18,-3.012869788069435e-17,6.938893903907228e-18
2016-02-23,19,0.44758983424109394,2.0816681711721685e-17,0.0034254202375632427,0.0002101391229644312,2.484657323772383e-06,0.00015410967390605605,2.0816681711721685e-17,1.913716108462935e-17,-2.0816681711721685e-17,3.469446951953614e-18,-6.612787579487742e-18,-3.469446951953614e-18
2016-03-01,19,0.4504978197229235,6.938893903907228e-18,0.0037045617132900792,0.0001777516081399688,2.4372190341329435e-06,0.0001216253490893792,1.1275702593849246e-16,1.9136663432909043e-17,1.1275702593849246e-16,3.469446951953614e-18,-1.0630925679909865e-18,-6.938893903907228e-18
2016-03-08,19,0.4652974282417888,-2.0001361678012586e-15,0.20440409409141294,0.0001719189142150711,2.2445868088674893e-06,7.493966591292826e-05,9.818534874028728e-16,-5.405423034147962e-16,-9.818534874028728e-16,-2.0816681711721685e-17,2.694734287799891e-17,5.204170427930421e-18
2016-03-15,19,0.5136382098950486,-9.655470867286908e-15,0.1712367281693293,0.0001862259419734451,2.431486058022178e-06,9.032634713847757e-05,9.041378756791119e-15,-1.0602732927931018e-16,-9.041378756791119e-15,0.0,-1.112384708484236e-16,-2.445960101127298e-16
2016-03-22,19,0.5185723155993228,-5.898059818321144e-17,0.00338640733615164,0.00021073377049359607,2.380358027603376e-06,0.00014842740396424237,8.673617379884035e-17,7.080699533010056e-18,8.673617379884035e-17,0.0,-7.166157361162679e-18,1.734723475976807e-18
2016-03-30,19,0.5213306248620447,2.949029909160572e-17,0.0011041299616040045,0.00011717394812858226,2.3800676573048816e-06,5.506200609757235e-05,7.632783294297951e-17,4.655602510778027e-18,7.632783294297951e-17,-6.938893903907228e-18,-1.4085224368311e-17,0.0
2016-04-06,19,0.44201884912145595,-8.36136715420821e-16,0.10195257344480456,0.00011635592562658385,1.8420082779246497e-06,4.4265961800229436e-05,1.674287682705856e-16,-1.674287682705856e-16,1.6653345369377348e-16,-1.3877787807814457e-17,-4.6869092109030756e-17,-3.2959746043559335e-17
2016-04-13,19,0.37583792881891587,1.8995222061946038e-16,0.247991676609429,0.00010372870343722991,1.522253125584408e-06,9.97149200759618e-06,9.08995101411847e-16,1.5233558586615042e-16,9.08995101411847e-16,1.2576745200831851e-17,-8.480980306663354e-18,2.168404344971009e-17
2016-04-20,19,0.40100043471657004,-3.5388358909926865e-16,0.24269911703302194,0.00010215409530878023,1.3680540525409502e-06,7.935383939124293e-06,7.598088824778415e-16,2.416269745351044e-16,7.598088824778415e-16,9.367506770274758e-17,2.0649890885699262e-17,-1.3877787807814457e-17
2016-04-27,19,0.40590329528227476,1.56472057533108e-15,0.24821175712212765,0.0001887722571450948,1.635477780592322e-06,9.17308854886412e-05,1.0547118733938987e-15,1.586430489288714e-16,-1.0547118733938987e-15,6.938893903907228e-18,1.1309939274122554e-16,7.112366251504909e-17
2016-05-04,19,0.40395995982995775,3.2959746043559335e-17,0.004098808716408678,0.00020553629232453356,1.5952615163944407e-06,0.00015800325253241185,2.220446049250313e-16,-3.0360289091260105e-18,-2.220446049250313e-16,0.0,-7.645270137512636e-18,1.734723475976807e-18
2016-05-11,19,0.4052047217931834,8.673617379884035e-18,0.002670996448218194,0.00020829964176666312,1.5882763446077566e-06,0.00016096830895174997,6.938893903907228e-17,-1.622625463988932e-17,6.938893903907228e-17,0.0,-1.4586591488284435e-17,1.734723475976807e-18
2016-05-18,19,0.3988428925519904,3.2959746043559335e-17,0.0067677449350888735,0.00023328855806103703,1.5883064187877024e-06,0.0001857463864978398,4.163336342344337e-17,-2.3483017387365273e-18,-4.163336342344337e-17,6.938893903907228e-18,-5.747492350618435e-18,0.0
2016-05-25,19,0.34468687053285046,4.40619762898109e-16,0.10317839589237673,0.00024223457168946237,1.413678299909804e-06,0.00018138581254969972,1.6653345369377348e-16,3.571569798936086e-17,-1.6653345369377348e-16,0.0,1.1993908398663995e-17,3.2959746043559335e-17
2016-06-02,19,0.34622262266304266,2.688821387764051e-17,0.0032344163499944626,0.00023002816471963267,1.408807633969155e-06,0.0001891369987744603,7.257487142156919e-18,7.257487142156919e-18,-6.938893903907228e-18,6.938893903907228e-18,3.3214769335326733e-18,1.734723475976807e-18
2016-06-09,19,0.3727473678648252,-4.111294638065033e-16,0.08581840329704293,0.0002140399254463083,1.4710613907916555e-06,0.000153676086795689,1.6306400674181987e-15,-7.402537521934049e-17,-1.6306400674181987e-15,-2.7755575615628914e-17,2.2568625791385673e-18,2.6020852139652106e-17
2016-06-16,19,0.37311074265081456,-2.0816681711721685e-17,0.006531778271204419,0.0001609391088910808,1.3925071806286143e-06,0.00011689011542747872,5.551115123125783e-16,-1.227356019638813e-17,-5.551115123125783e-16,-6.938893903907228e-18,6.346841474598322e-19,1.5612511283791264e-17
2016-06-23,19,0.617205902547723,1.9741153156616065e-15,0.24708933366529862,0.00023709310243089473,2.740637953916396e-06,0.0001141918130846746,2.3245294578089215e-15,-9.62277202125777e-16,-2.3245294578089215e-15,-1.8735013540549517e-16,1.084984695064319e-16,-6.938893903907228e-18
