session,gross_return,transaction_cost,borrow_cost,net_return,gross,net,turnover,missing_held_return
2022-03-28,-0.0026624263807144893,0.0,0.00012207414187032052,-0.0027845005225848097,1.0064628130315494,0.016305884527838564,0.0,False
2022-03-29,-0.004928546263159822,0.0,4.106931761564455e-05,-0.004969615580775466,1.0130349497566367,0.013681554442619318,0.0,False
2022-03-30,-0.0012690778236614589,0.0,4.215217101672793e-05,-0.0013112299946781867,1.0344995525924001,0.008796724518687345,0.0,False
2022-03-31,-0.0016001366993992792,0.0,4.1897631372713865e-05,-0.001642034330771993,1.0270465601999899,0.007537530130618955,0.0,False
2022-04-01,-0.0026002902075670143,0.0,4.1517974216129096e-05,-0.0026418081817831435,1.0162178647960634,0.0059471588702552005,0.0,False
2022-04-04,-0.0006187414395325814,0.0,0.0001253626283442603,-0.0007441040678768416,1.0201859415490984,0.0033557338678762197,0.0,False
2022-04-05,0.0011143520889322022,0.0,4.202244132357749e-05,0.0010723296476086246,1.0252851027591718,0.0027390305521195193,0.0,False
2022-04-06,0.0030633028785444372,0.0,4.138777983253299e-05,0.003021915098711904,1.0109518975624612,0.0038492549708252816,0.0,False
2022-04-07,0.004023340938663824,0.0,4.075670520057643e-05,0.003982584233463248,0.9986382248355529,0.006891731621526375,0.0,False
2022-04-08,0.0027383276731329635,0.0,4.0655062690246104e-05,0.0026976726104427176,1.0001449669305988,0.01087177480127686,0.0,False
2022-04-11,-0.002767874612162873,0.0,0.00012126668704568917,-0.002889141299208562,0.9971810583578564,0.013573485653932973,0.0,False
2022-04-12,-0.0005394097304195243,0.0,4.0198223439859575e-05,-0.0005796079538593838,0.9889936908060746,0.01083692043615846,0.0,False
2022-04-13,-0.00321151974803184,0.0,4.0172365863903146e-05,-0.003251692113895743,0.9878310520412328,0.01030348268625633,0.0,False
2022-04-14,-0.0014092227590099245,0.0,4.0991331073877156e-05,-0.0014502140900838015,1.0045708218473715,0.007115099049693976,0.0,False
2022-04-18,0.0006771357536511639,0.0,0.00016303723750113382,0.00051409851615003,0.9975240245156836,0.0057141630504528515,0.0,False
2022-04-19,-0.002955447738368418,0.0,4.062577885377178e-05,-0.0029960735172221897,0.9949486335103208,0.00638801473520748,0.0,False
2022-04-20,0.0035531635618205335,0.0,4.162884396497842e-05,0.003511534717855555,1.0164114186059376,0.003442882124796086,0.0,False
2022-04-21,-0.0035762801386517162,0.0,4.15515134741755e-05,-0.0036178316521258917,1.018058392666406,0.0069715647948018844,0.0,False
2022-04-22,-0.0020483573572918786,0.0,4.115245796979943e-05,-0.002089509815261678,1.0047840900908087,0.003407612825689146,0.0,False
2022-04-25,0.0004188794317048287,0.0,0.00012024709387796786,0.00029863233782686084,0.9766996408254516,0.0013621015930453222,0.0,False
2022-04-26,0.0022023025915387396,0.0,4.0247413841139616e-05,0.0021620551776976,0.98113418612607,0.0017804493250058416,0.0,False
2022-04-27,-0.0006672086024224406,0.0,3.908705237273158e-05,-0.0007062956547951722,0.9550924339674168,0.003974159564281625,0.0,False
2022-04-28,-0.003550635307885199,0.0,3.921891246204793e-05,-0.003589854220347247,0.9576361582076376,0.00330928829780439,0.0,False
2022-04-29,-0.00119344063513839,0.0,4.0333967674410445e-05,-0.0012337746028128005,0.9812176635452001,-0.0002422165321208764,0.0,False
2022-05-02,-0.0007244810462604149,0.0,0.00011745959804496646,-0.0008419406443053814,0.9512904201765053,-0.0014374306326671608,0.0,False
2022-05-03,0.0012878906423266323,0.0,3.93863722758977e-05,0.0012485042700507345,0.9562379919661452,-0.0021637334140322973,0.0,False
2022-05-04,0.00022493363783366303,0.0,3.956107535168464e-05,0.0001853725624819784,0.9617780829158655,-0.0008747506417941678,0.0,False
2022-05-05,0.0017850270552132858,0.0,4.066707027639665e-05,0.0017443599849368892,0.9889156801576089,-0.0006496965680428566,0.0,False
2022-05-06,0.002813756600319303,0.0,3.913788728667183e-05,0.002774618713032631,0.9534886108196724,0.0011333535106576656,0.0,False
2022-05-09,0.0013690646463327995,0.0,0.00011558624172950194,0.0012534784046032976,0.9414690382719227,0.003936188688184702,0.0,False
2022-05-10,0.0007349172232150921,0.0,3.700897383997493e-05,0.0006979082493751171,0.9058503084119767,0.005298611639253298,0.0,False
2022-05-11,-0.000488820920052634,0.0,3.704231011569635e-05,-0.0005258632301683303,0.9073922004315841,0.006029320949639522,0.0,False
2022-05-12,0.001819423698374264,0.0,3.6525896232742276e-05,0.0017828978021415217,0.8943402234378238,0.005543415107761622,0.0,False
2022-05-13,-0.0017453402683341845,0.0,3.650294229741743e-05,-0.001781843210631602,0.895587997550285,0.007349734979794084,0.0,False
2022-05-16,-0.0002468777491535767,0.0,0.00011292411139994475,-0.00035980186055352143,0.9215544133780875,0.005614398689646841,0.0,False
2022-05-17,-0.00198129603645511,0.0,3.74990911903353e-05,-0.0020187951276454453,0.9178473385111217,0.0053694528796295,0.0,False
2022-05-18,-0.004578734817911456,0.0,3.848453162901192e-05,-0.004617219349540467,0.9398519469801383,0.003395010674181716,0.0,False
2022-05-19,-0.0013565931814414755,0.0,3.730614667030672e-05,-0.0013938993281117822,0.9065936873005107,-0.0011892150102860034,0.0,False
2022-05-20,0.00031304693548820154,0.0,3.7371198232390516e-05,0.000275675737255811,0.9068164619094845,-0.002549361745351421,0.0,False
2022-05-23,0.0020997928376696403,0.0,0.00011197821157412595,0.0019878146260955145,0.9060320176192079,-0.002235698482035916,0.0,False
2022-05-24,0.002523099860718305,0.0,3.770611920131106e-05,0.002485393741516994,0.9173799312068107,-0.0001356360250917791,0.0,False
2022-05-25,-0.0001144030562286844,0.0,3.716349919309368e-05,-0.00015156655542177807,0.9066933584577999,0.0023815447591869245,0.0,False
2022-05-26,0.0008723228267811475,0.0,3.771105099908083e-05,0.0008346117757820667,0.9199030596888734,0.0022674853779064315,0.0,False
2022-05-27,0.000867104784427588,0.0,3.855192865718928e-05,0.0008285528557703987,0.9412341205273526,0.003137189869079975,0.0,False
2022-05-31,-0.0017267301117206355,0.0,0.00015778758631166575,-0.0018845176980323013,0.9638754630263754,0.0040009796304089126,0.0,False
2022-06-01,0.0009401088292335801,0.0,3.9182305471886344e-05,0.0009009265237616938,0.9557146432900921,0.002278543474191135,0.0,False
2022-06-02,-0.0015488579938796436,0.0,3.874251959039944e-05,-0.001587600513470043,0.9459503985107077,0.003215755144321285,0.0,False
2022-06-03,0.0021608626297849403,0.0,3.966345376917713e-05,0.002121199176015763,0.966813589441911,0.0016695477252675226,0.0,False
2022-06-06,0.00044934367956077093,0.0,0.00011707632525361404,0.0003322673543071569,0.9534413851028072,0.0038223024901598663,0.0,False
2022-06-07,0.0002952262690023249,0.0,3.910970247262132e-05,0.0002561165665297036,0.9559396541463747,0.004270227312589194,0.0,False
2022-06-08,-0.0018020619568108764,0.0,3.948013708309533e-05,-0.0018415420938939716,0.9652476202813458,0.004564284592692958,0.0,False
2022-06-09,0.0025875864042496604,0.0,3.902550625122593e-05,0.0025485608979984344,0.9523879708830485,0.0027673187698840397,0.0,False
2022-06-10,0.0006115151745161356,0.0,3.7972705656041556e-05,0.000573542468860094,0.9293437968617697,0.005341292564758397,0.0,False
2022-06-13,0.0033561210636817297,0.0,0.00011062109045428482,0.003245499973227445,0.9032093514152635,0.005949395508286487,0.0,False
2022-06-14,0.001304949038645668,0.0,3.5056608882203125e-05,0.0012698924297634647,0.8623195626855584,0.009275413218615532,0.0,False
2022-06-15,-0.0013108265548459168,0.0,3.48894367278852e-05,-0.001345715991573802,0.8595432370877356,0.010566943375862472,0.0,False
2022-06-16,0.0001882739872810543,0.0,3.5385180850362634e-05,0.00015288880643069168,0.8703079904025666,0.009268589710409187,0.0,False
2022-06-17,-0.004325787016103506,0.0,3.4011006256102004e-05,-0.004359798022359608,0.8370565703019225,0.009455418070107186,0.0,False
2022-06-21,0.002256334067824531,0.0,0.00013764921912003456,0.0021186848487044965,0.8425181761196945,0.005152093139484226,0.0,False
2022-06-22,-0.00022688888052479702,0.0,3.494236446919393e-05,-0.00026183124499399094,0.8576569663533795,0.007392764269660564,0.0,False
2022-06-23,-0.0010743467132513919,0.0,3.484984712503343e-05,-0.0011091965603764254,0.8551806988397467,0.007167752130599933,0.0,False
2022-06-24,-0.0020676023551518775,0.0,3.5171735971184155e-05,-0.0021027740911230617,0.861945747005638,0.006100171706823462,0.0,False
2022-06-27,0.0025077877344604777,0.0,0.00010952745271620259,0.002398260281744275,0.8924304055003316,0.00404106680224384,0.0,False
2022-06-28,0.00018310458818646943,0.0,3.628339226406105e-05,0.0001468211959224084,0.8894290646810799,0.006533186255594297,0.0,False
2022-06-29,0.00023518934509794633,0.0,3.5651069682982855e-05,0.00019953827541496349,0.8742246671806013,0.006715304894685151,0.0,False
2022-06-30,0.002155090785416122,0.0,3.53902283435397e-05,0.0021197005570725825,0.8681113306529642,0.006949107626831555,0.0,False
2022-07-01,-0.0005662074254693991,0.0,3.497477363996297e-05,-0.000601182199109362,0.8601377662967258,0.009084941057626864,0.0,False
2022-07-05,-0.0016465624058464414,0.0,0.00014143408567958754,-0.001787996491526029,0.8689145459080266,0.008523858023869157,0.0,False
2022-07-06,0.0016962675452440008,0.0,3.5464352035115236e-05,0.0016608031932088855,0.8698555137452207,0.006889614224083351,0.0,False
2022-07-07,0.0007143632572450719,0.0,3.537147841104088e-05,0.000678991778834031,0.8692776206210201,0.008571645952358603,0.0,False
2022-07-08,0.0014228241847517285,0.0,3.591251836558722e-05,0.0013869116663861414,0.8831509885932036,0.009279708363914597,0.0,False
2022-07-11,0.001646364592833054,0.0,0.00010723930447207859,0.0015391252883609754,0.8805176236907845,0.010687709639480389,0.0,False
2022-07-12,-0.003210849023993309,0.0,3.527474906339687e-05,-0.003246123773056706,0.8706673469294468,0.012315119720122999,0.0,False
2022-07-13,0.00026990583647641133,0.0,3.528979672741572e-05,0.00023461603974899562,0.8678523075664948,0.009133920532712142,0.0,False
2022-07-14,-0.0011564391348710995,0.0,3.513147993293713e-05,-0.0011915706148040365,0.8642676322996667,0.00940162059819657,0.0,False
2022-07-15,0.0003267161493410299,0.0,3.503829687081717e-05,0.00029167785247021275,0.8608535750899643,0.008255017900079903,0.0,False
2022-07-18,-0.0005488433904921493,0.0,0.00010718835700535578,-0.000656031747497505,0.8779959051654354,0.008579231677549374,0.0,False
2022-07-19,-0.0005119829154131385,0.0,3.5593731496390834e-05,-0.0005475766469095293,0.8741497930139304,0.00803565993508673,0.0,False
