session,gross_return,transaction_cost,borrow_cost,net_return,gross,net,turnover
2012-01-25,-0.00965016952878838,0.0,8.577995553598503e-06,-0.009658747524341978,1.0168273109899375,0.3906336355772467,0.0
2012-01-26,0.012319529145624574,8.36223531347073e-06,8.219178083213735e-06,0.01230294773222789,1.000000000110076,0.4000000000354735,0.04046387257618514
2012-01-27,-0.004573105840454042,0.0,7.901528132376366e-06,-0.004581007368586419,0.9841199884603712,0.40730843479689627,0.0
2012-01-30,0.010542884325841195,0.0,2.4308415206333116e-05,0.010518575910634861,0.9960935230360247,0.4045887530152524,0.0
2012-01-31,0.01209179318667806,0.0,7.8028508115187e-06,0.012083990335866542,0.9804186051953756,0.41081049595451047,0.0
2012-02-01,0.0025341142399675706,0.0,7.471892255234712e-06,0.002526642347712336,0.9633010926666207,0.4178529580344867,0.0
2012-02-02,-0.010179885693307269,9.495043125665168e-06,8.239938710302495e-06,-0.010197620675143236,1.000000000040516,0.398484474188434,0.045600414710366
2012-02-03,-0.004187281734975743,0.0,8.616905721715721e-06,-0.004195898640697459,1.0213392854703454,0.39230516778509766,0.0
2012-02-06,-0.0014335300051967971,0.0,2.5820415921492397e-05,-0.0014593504211182894,1.0180500386099665,0.38975325118698473,0.0
2012-02-07,0.0022560140719946756,0.0,8.735481621046215e-06,0.0022472785903736294,1.0265774022813803,0.38888724394500646,0.0
2012-02-08,0.00307209347022199,0.0,8.554876664040797e-06,0.003063538593557949,1.0147722175687692,0.39026622109379133,0.0
2012-02-09,-0.0026734548336276275,2.1361547625326647e-06,8.240333060935216e-06,-0.002683831321451095,1.0000000000315645,0.3984556865832936,0.010474839095506644
2012-02-10,0.00409542001760675,0.0,8.269591823868986e-06,0.004087150425782881,1.0005275061136498,0.3968473029712137,0.0
2012-02-13,0.002266634820961209,0.0,2.4651460379953566e-05,0.0022419833605812557,0.9991628827512047,0.3993106801723344,0.0
2012-02-14,-0.0042312936050177405,0.0,8.154616428259933e-06,-0.004239448221446,0.9959659986068075,0.4006789993438323,0.0
2012-02-15,0.005346856543639659,0.0,8.339197358640252e-06,0.005338517346281019,1.0068969880999752,0.398135580919237,0.0
2012-02-16,-0.00881117963067224,1.1130185317263445e-06,8.219178082241193e-06,-0.00882051182728621,1.000000000007775,0.4000000000041678,0.0055154572045901466
2012-02-17,-0.007766764129281949,0.0,8.467165445706428e-06,-0.007775231294727655,1.012773089417738,0.39467001188116874,0.0
2012-02-21,-0.0008778643977827134,0.0,3.49096439926512e-05,-0.0009127740417753645,1.0270360860796872,0.38993508321380294,0.0
2012-02-22,0.002973038538385792,0.0,8.690477360423737e-06,0.0029643480610253682,1.0238175118987272,0.38941266458779455,0.0
2012-02-23,0.004143186922578224,0.0,8.693906927608198e-06,0.004134493015650616,1.0258811788865863,0.39122597317118757,0.0
2012-02-24,0.003842065700658708,5.10963180799181e-05,8.219178082335976e-06,0.003782750204496454,1.000000000030387,0.40000000001986064,0.2500000000231466
2012-02-27,0.005421754378850746,0.0,2.4303352434113344e-05,0.005397451026416633,0.9937017648402784,0.40232018894352023,0.0
2012-02-28,0.003918911460549514,0.0,7.95426150533092e-06,0.0039109571990441835,0.9862140808044462,0.405552990915289,0.0
2012-02-29,-0.004081088422628089,0.0,7.833362259270952e-06,-0.00408892178488736,0.9797121589316582,0.4078767140048787,0.0
2012-03-01,0.004291098509592979,0.0,7.943757774984458e-06,0.004283154751817995,0.9853478107772339,0.40545349320336865,0.0
2012-03-02,0.0005769437459634383,1.8748173663530944e-05,8.219178082257842e-06,0.0005499763942176495,1.0000000000240292,0.4000000000192065,0.09167575759058262
2012-03-05,0.005933491862127286,0.0,2.46169968716903e-05,0.005908874865255596,0.9993703475440187,0.40035675699955486,0.0
2012-03-06,0.00244021523417846,0.0,7.945975457973977e-06,0.002432269258720486,0.9839598412697227,0.4039036328376224,0.0
2012-03-07,0.004381821631330034,0.0,7.843750668202355e-06,0.004373977880661832,0.9779517072709681,0.40535790849219616,0.0
2012-03-08,0.00013725591248588164,0.0,7.696382031764439e-06,0.0001295595304541172,0.9697912307980283,0.40795534247922427,0.0
2012-03-09,-0.0005163418054808893,6.111425786863533e-06,8.025739171770215e-06,-0.0005304789704395229,0.999999999994708,0.4141210404554823,0.02989944216781848
2012-03-12,0.003178659705621648,0.0,2.4149023286570892e-05,0.003154510682335077,1.00145045700469,0.41382422369813177,0.0
2012-03-13,-0.0062307255623855135,0.0,7.933830437354756e-06,-0.0062386593928228685,0.9948612018013796,0.4156915798744825,0.0
2012-03-14,-0.0014215919664308098,0.0,8.127212466186262e-06,-0.001429719178896996,1.0053178877685507,0.41203137773695336,0.0
2012-03-15,-0.0001651011376122765,0.0,8.032066417396238e-06,-0.00017313320402967272,0.9975385314541285,0.411197682984203,0.0
2012-03-16,-0.003959249992973475,5.040103384103435e-05,8.075354449832576e-06,-0.004017726381264342,1.0000000000575298,0.4104991252197518,0.2500000000540098
2012-03-19,-0.0009801277095830084,0.0,2.4630375337775928e-05,-0.0010047580849207843,1.007518963317679,0.4081798300984649,0.0
2012-03-20,0.002643306615543043,0.0,8.240484759870926e-06,0.002635066130783172,1.00916463854997,0.4076092510793925,0.0
2012-03-21,0.0004930415742455112,0.0,8.145642752263047e-06,0.00048489593149324815,1.0038062771225111,0.4091743562073087,0.0
2012-03-22,0.00534905244209728,0.0,8.16463995010142e-06,0.005340887802147178,1.005487564360488,0.4094688480030843,0.0
2012-03-23,0.0006257315977767281,5.066093913867307e-05,8.013631073351338e-06,0.0005670570275647037,1.0000000000397922,0.41500493168514424,0.25000000002898665
2012-03-26,0.00819938983765747,0.0,2.4035529612224223e-05,0.008175354308045247,1.0002596644637145,0.4153951105662582,0.0
2012-03-27,0.0034453692218394125,0.0,7.849045081642294e-06,0.00343752017675777,0.9931398381992138,0.4201595472393264,0.0
2012-03-28,0.0005776048564961815,0.0,7.783446227280307e-06,0.0005698214102689012,0.9903453290041406,0.4221537544126781,0.0
2012-03-29,0.009674050398548373,0.0,7.70776038749445e-06,0.009666342638160878,0.985157123358164,0.422490615071069,0.0
2012-03-30,-0.00010949656209660923,3.5832980799542676e-05,7.069045085092636e-06,-0.00015239858798124452,1.0000000000453775,0.4839597088336151,0.1758278128346316
2012-04-02,0.0007561622130043354,0.0,2.1153912109533798e-05,0.0007350083008948016,0.998669156265279,0.4839239615999566,0.0
2012-04-03,-0.003956183147323451,0.0,7.1352944130951125e-06,-0.003963318441736545,1.005200633704542,0.48432414154859904,0.0
2012-04-04,-0.00017443358016051887,0.0,7.182470174467728e-06,-0.0001816160503349866,1.0065997079187834,0.4822793851826393,0.0
2012-04-05,0.003787019362072252,0.0,7.0841544736534345e-06,0.0037799352075985984,0.9993358020811626,0.482192525504462,0.0
2012-04-09,-0.003577792677790204,1.2397715789264196e-06,2.8428216013609607e-05,-0.00360746066538274,1.0000000001423557,0.4811850578939805,0.00609442303300789
2012-04-10,0.003161011683108971,0.0,7.177691797949536e-06,0.0031538339913110215,1.003307953864797,0.4793364526144812,0.0
2012-04-11,0.00526338651620737,0.0,6.935074872554918e-06,0.005256451441334816,0.9872409972445441,0.480980531548035,0.0
2012-04-12,0.0034284928376549333,0.0,6.833287034276957e-06,0.0034216595506206563,0.9825313188275206,0.4837013653253026,0.0
2012-04-13,-0.0014687600352713476,0.0,6.844951270583048e-06,-0.0014756049865419308,0.9851501921326756,0.4854687493801132,0.0
2012-04-16,-0.0009991870020786208,5.213526354575778e-05,2.112354677785735e-05,-0.001072445812402236,1.000000000011682,0.4859936950838197,0.2500000000025018
2012-04-17,0.011256741843838276,0.0,7.077155579254952e-06,0.01124966468825902,1.0021475541070413,0.4855151968214299,0.0
2012-04-18,0.0004519368095230415,0.0,6.887314926195987e-06,0.0004450494945968455,0.9940195801049472,0.4912455904926402,0.0
2012-04-19,-0.00031192094013503485,0.0,6.822688702639005e-06,-0.00031874362883767385,0.9895350702055296,0.49147879491288216,0.0
2012-04-20,4.5120210515335356e-05,0.0,6.754167233696761e-06,3.836604328163859e-05,0.9843776882616233,0.49132348020175975,0.0
2012-04-23,-0.011134883473413229,2.571943026751532e-06,2.0951372843974085e-05,-0.011158406789283955,1.0000000000365443,0.4901832608331749,0.012633718179136014
2012-04-24,0.004556346439974147,0.0,7.25640719518614e-06,0.0045490900327789605,1.0141718386767227,0.4844541134281348,0.0
2012-04-25,0.0008248195211583631,0.0,7.144786334344847e-06,0.0008176747348240183,1.0083653835295618,0.48679598112238825,0.0
2012-04-26,0.0068014700857669625,0.0,7.3561866190295104e-06,0.006794113899147933,1.0242240343768323,0.4872224111876781,0.0
2012-04-27,-0.0032514548907403014,0.0,7.1951619179279525e-06,-0.0032586500526582294,1.0159368970098586,0.490690077001118,0.0
2012-04-30,-0.008865680350044444,2.4426252023622565e-05,2.4657534246312453e-05,-0.008914764136314379,0.9999999999819984,0.39999999998839536,0.11688766741600176
2012-05-01,-0.0035059582499675536,0.0,8.492819837296e-06,-0.0035144510698048494,1.0146284021963201,0.3946525540737122,0.0
2012-05-02,0.010616330857546513,0.0,8.669465882125383e-06,0.010607661391664388,1.025397119024812,0.3925261096296587,0.0
2012-05-03,-0.008906885611465902,0.0,8.317005278737246e-06,-0.008915202616744639,1.0060523137807733,0.3989109284329543,0.0
2012-05-04,-0.002917114564910813,0.0,8.554156628481784e-06,-0.002925668721539295,1.0179657184497837,0.3935122845706134,0.0
2012-05-07,-0.0020056488637178647,4.1780368438295404e-06,2.4657534246339172e-05,-0.0020344844348080334,0.9999999999883952,0.3999999999941417,0.02056089556365731
2012-05-08,-0.0073113199104251755,0.0,8.326025102105242e-06,-0.007319645935527281,1.0066055476040927,0.39880571515040997,0.0
2012-05-09,-0.002378819807792877,0.0,8.564105572523327e-06,-0.0023873839133654005,1.0195608322360767,0.394381125441874,0.0
2012-05-10,-0.0016243519899821015,0.0,8.583234734387222e-06,-0.0016329352247164888,1.019516540846721,0.392940405236454,0.0
2012-05-11,0.000287412449016325,0.0,8.630289031749935e-06,0.00027878215998457506,1.0219671914736408,0.3919560921558956,0.0
2012-05-14,0.0005477601892247053,4.642305003971389e-06,2.4583546932925773e-05,0.0005185343372878081,1.0000000000440081,0.40180035800948105,0.022470802760113304
2012-05-15,-0.009082037707429165,0.0,8.039557145024693e-06,-0.00909007726457419,0.9890272665971124,0.40213959501030994,0.0
2012-05-16,-0.0132626899092165,0.0,8.292012943745235e-06,-0.013270981922160245,1.0019802018500363,0.39666325695663424,0.0
2012-05-17,-0.012114479808888001,0.0,8.665110877496145e-06,-0.012123144919765497,1.0211101953719106,0.38855710131469196,0.0
2012-05-18,-0.010136173465280578,0.0,8.810430332121966e-06,-0.0101449838956127,1.0242237091756108,0.38106229493070737,0.0
2012-05-21,0.013828437346199502,5.065576819078209e-05,2.4657534247887996e-05,0.013753124043760832,1.000000000104852,0.4000000000729106,0.25000000007456985
2012-05-22,-0.0014080940045198013,0.0,7.961012622074678e-06,-0.001416055017141876,0.9893681380723969,0.4082142166609457,0.0
2012-05-23,0.0011425934777765858,0.0,7.993362029095776e-06,0.00113460011574749,0.9908984275206111,0.4073829993966197,0.0
2012-05-24,0.0037618988080549373,0.0,7.970474236886123e-06,0.003753928333818051,0.9899072242882231,0.40806260499553626,0.0
2012-05-25,0.003585767576426901,0.0,7.818891628684961e-06,0.003577948684798216,0.9810634147418713,0.4102843258478692,0.0
2012-05-29,0.012380350888229747,5.594310954096408e-06,3.2071500107276444e-05,0.012342685077168373,1.0000000000495728,0.41469512309177775,0.027198691151541582
2012-05-30,0.0008383724676424733,0.0,7.723937525248416e-06,0.0008306485301172249,0.9857159234794647,0.42186848413633027,0.0
