session,gross_return,transaction_cost,borrow_cost,net_return,gross,net,turnover
2014-09-16,0.001912208728643766,0.0,7.382212873143584e-06,0.0019048265157706225,0.9947595994177817,0.4558580596783,0.0
2014-09-17,-0.002887472376311895,0.0,7.4442557720590925e-06,-0.002894916632083954,1.0003306246212318,0.4568999532609182,0.0
2014-09-18,0.005854465755128524,5.138972593799568e-05,1.0781048176532036e-05,0.0057922949810139965,1.0000000001229234,0.21298348323608485,0.25000000008416606
2014-09-19,0.0041040748163980395,0.0,1.0558168829493755e-05,0.004093516647568546,0.9883239994698562,0.21757767491681193,0.0
2014-09-22,-0.002479364775235613,0.0,3.124909443149302e-05,-0.002510613869667106,0.9811726225165313,0.22077799135020124,0.0
2014-09-23,7.240706218277667e-05,0.0,1.0417646307480504e-05,6.198941587529616e-05,0.9793362500198642,0.21884806957378744,0.0
2014-09-24,-0.0029334523435498717,0.0,1.038278142104583e-05,-0.0029438351249709174,0.9768499504610368,0.21890690672469124,0.0
2014-09-25,-0.003810088188222386,5.1429343503892714e-05,1.4156012029883647e-05,-0.0038756735437561625,1.000000000002923,-0.03338887817858321,0.250000000001712
2014-09-26,0.00121882875864213,0.0,1.4199078128678978e-05,0.001204629680513451,0.9991890050430364,-0.03734369835052879,0.0
2014-09-29,-0.008590978820997694,0.0,4.271905736856842e-05,-0.008633697878366263,1.003415657774488,-0.0360814048606768,0.0
2014-09-30,0.005347360724739102,0.0,1.4565560279722011e-05,0.00533279516445938,1.0182244699614893,-0.04506143045821776,0.0
2014-10-01,0.002181029271266812,0.0,1.4334693348338103e-05,0.002166694577918474,1.0069292082685533,-0.03950340616012831,0.0
2014-10-02,0.0018142757427593852,5.314334945475841e-05,1.535724912149435e-05,0.0017457751441831324,1.0000000000488847,-0.12107918582020293,0.2500000000437608
2014-10-03,0.005445997414313375,0.0,1.527400091278576e-05,0.005430723413400589,0.9959450034176185,-0.119057063215742,0.0
2014-10-06,-0.0031851687786526375,0.0,4.535548793259184e-05,-0.0032305242665852294,0.9906527982282992,-0.1129974081314356,0.0
2014-10-07,-0.0010417274940283854,0.0,1.5258770751748942e-05,-0.0010569862647801342,0.9973311408890473,-0.11655912398862538,0.0
2014-10-08,0.009781330551018765,0.0,1.523014039035595e-05,0.00976610041062841,0.9940749630035478,-0.11772528549243658,0.0
2014-10-09,0.0011319098072632978,5.2739303976325025e-05,1.2548451895596295e-05,0.0010666220513913765,0.9999999999894329,0.08396301161090333,0.2500000000020176
2014-10-10,-0.0026162227919158134,0.0,1.2428997323343604e-05,-0.002628651789239157,0.9923210586104645,0.08500425400638129,0.0
2014-10-13,-0.003002686988569211,0.0,3.735807601918805e-05,-0.003040045064588399,0.9916516879130971,0.0826051714461879,0.0
2014-10-14,0.007999036265991057,0.0,1.2510080883336899e-05,0.00798652618510772,0.9930811220006562,0.07984521751706243,0.0
2014-10-15,0.0006551352962647008,0.0,1.2278714119444537e-05,0.0006428565821452562,0.9834943727852601,0.08714824206580889,0.0
2014-10-16,-0.003583223406359027,5.0856861051591026e-05,1.1820492713781716e-05,-0.0036459007601243997,0.9999999999461165,0.13710403184005132,0.24999999998227646
2014-10-17,0.0038699771874571623,0.0,1.1927892270722802e-05,0.0038580492951864396,1.0047455291456555,0.1340093933828908,0.0
2014-10-20,0.004133322021757005,0.0,3.559353898270321e-05,0.004097728482774302,1.0034589181252827,0.13734946954617117,0.0
